Condition_rows,NumberLetter,corrAns,Correct,StimFile,Correct_StimFile,False_StimFile,Block,restartpractice.thisRepN,restartpractice.thisTrialN,restartpractice.thisN,restartpractice.thisIndex,trials_practice.thisRepN,trials_practice.thisTrialN,trials_practice.thisN,trials_practice.thisIndex,Condition_trials.thisRepN,Condition_trials.thisTrialN,Condition_trials.thisN,Condition_trials.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,Instruct.started,Instruct.stopped,image_2.started,image_2.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.started,key_resp_6.stopped,polygon.started,polygon.stopped,Stim_practice.started,Stim_practice.stopped,key_resp_practice.keys,key_resp_practice.rt,key_resp_practice.started,key_resp_practice.stopped,text_5.started,text_5.stopped,key_resp_5.keys,key_resp_5.rt,key_resp_5.started,key_resp_5.stopped,Stim.started,Stim.stopped,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,participant,session,date,expName,psychopyVersion,frameRate,
26:52,13,['3'],3,TMTstop-A_1_2linestimulus10.png,TMTstop-A_1_2greenlinestimulus10.png,TMTstop-A_1_2redlinestimulus10.png,2,,,,,,,,,0,1,1,1,0,12,12,12,,,,,,,,,,,,,,,,,,,,,,,31.136807499919087,None,['3'],1,[0.0024838000535964966],31.136807499919087,None,,001,2022_Jan_12_1732,TMTAstop-A,2021.2.3,143.91947423279117,
26:52,14,['1'],1,TMTstop-A_1_2linestimulus11.png,TMTstop-A_1_2greenlinestimulus11.png,TMTstop-A_1_2redlinestimulus11.png,2,,,,,,,,,0,1,1,1,0,13,13,13,,,,,,,,,,,,,,,,,,,,,,,31.21981450007297,None,['1'],1,[0.040008299984037876],31.21981450007297,None,,001,2022_Jan_12_1732,TMTAstop-A,2021.2.3,143.91947423279117,
26:52,15,['3'],3,TMTstop-A_1_2linestimulus12.png,TMTstop-A_1_2greenlinestimulus12.png,TMTstop-A_1_2redlinestimulus12.png,2,,,,,,,,,0,1,1,1,0,14,14,14,,,,,,,,,,,,,,,,,,,,,,,31.330729099921882,None,"['2', '3']",1,"[-0.008132500108331442, 0.08471249998547137]",31.330729099921882,None,,001,2022_Jan_12_1732,TMTAstop-A,2021.2.3,143.91947423279117,
26:52,16,['1'],1,TMTstop-A_1_2linestimulus13.png,TMTstop-A_1_2greenlinestimulus13.png,TMTstop-A_1_2redlinestimulus13.png,2,,,,,,,,,0,1,1,1,0,15,15,15,,,,,,,,,,,,,,,,,,,,,,,31.51896549994126,None,['1'],1,[0.03212859993800521],31.51896549994126,None,,001,2022_Jan_12_1732,TMTAstop-A,2021.2.3,143.91947423279117,
26:52,17,['2'],2,TMTstop-A_1_2linestimulus14.png,TMTstop-A_1_2greenlinestimulus14.png,TMTstop-A_1_2redlinestimulus14.png,2,,,,,,,,,0,1,1,1,0,16,16,16,,,,,,,,,,,,,,,,,,,,,,,31.63013059995137,None,['2'],1,[-0.00045199994929134846],31.63013059995137,None,,001,2022_Jan_12_1732,TMTAstop-A,2021.2.3,143.91947423279117,
26:52,18,['1'],1,TMTstop-A_1_2linestimulus15.png,TMTstop-A_1_2greenlinestimulus15.png,TMTstop-A_1_2redlinestimulus15.png,2,,,,,,,,,0,1,1,1,0,17,17,17,,,,,,,,,,,,,,,,,,,,,,,31.69877819996327,None,"['3', '1']",1,"[0.015642999904230237, 0.15401339996606112]",31.69877819996327,None,,001,2022_Jan_12_1732,TMTAstop-A,2021.2.3,143.91947423279117,
26:52,19,['3'],3,TMTstop-A_1_2linestimulus16.png,TMTstop-A_1_2greenlinestimulus16.png,TMTstop-A_1_2redlinestimulus16.png,2,,,,,,,,,0,1,1,1,0,18,18,18,,,,,,,,,,,,,,,,,,,,,,,31.969848999986425,None,"['2', '3']",1,"[-0.04843289987184107, 0.047725200187414885]",31.969848999986425,None,,001,2022_Jan_12_1732,TMTAstop-A,2021.2.3,143.91947423279117,
26:52,20,['1'],1,TMTstop-A_1_2linestimulus17.png,TMTstop-A_1_2greenlinestimulus17.png,TMTstop-A_1_2redlinestimulus17.png,2,,,,,,,,,0,1,1,1,0,19,19,19,,,,,,,,,,,,,,,,,,,,,,,32.12266399990767,None,['1'],1,[0.033366700168699026],32.12266399990767,None,,001,2022_Jan_12_1732,TMTAstop-A,2021.2.3,143.91947423279117,
26:52,21,['2'],2,TMTstop-A_1_2linestimulus18.png,TMTstop-A_1_2greenlinestimulus18.png,TMTstop-A_1_2redlinestimulus18.png,2,,,,,,,,,0,1,1,1,0,20,20,20,,,,,,,,,,,,,,,,,,,,,,,32.22666689986363,None,['2'],1,[-0.0181000002194196],32.22666689986363,None,,001,2022_Jan_12_1732,TMTAstop-A,2021.2.3,143.91947423279117,
26:52,22,['1'],1,TMTstop-A_1_2linestimulus19.png,TMTstop-A_1_2greenlinestimulus19.png,TMTstop-A_1_2redlinestimulus19.png,2,,,,,,,,,0,1,1,1,0,21,21,21,,,,,,,,,,,,,,,,,,,,,,,32.29599989997223,None,"['3', '1']",1,"[0.026796899968758225, 0.15560489986091852]",32.29599989997223,None,,001,2022_Jan_12_1732,TMTAstop-A,2021.2.3,143.91947423279117,
