Block_file,Condition_rows,NumberLetter,corrAns,Correct,StimFile,Correct_StimFile,False_StimFile,Version,Block,TrialNumber_session,Blocks_TMTControl.thisRepN,Blocks_TMTControl.thisTrialN,Blocks_TMTControl.thisN,Blocks_TMTControl.thisIndex,trials_TMTControl.thisRepN,trials_TMTControl.thisTrialN,trials_TMTControl.thisN,trials_TMTControl.thisIndex,Blocks_TMTA.thisRepN,Blocks_TMTA.thisTrialN,Blocks_TMTA.thisN,Blocks_TMTA.thisIndex,trials_TMTA.thisRepN,trials_TMTA.thisTrialN,trials_TMTA.thisN,trials_TMTA.thisIndex,Blocks_TMTB.thisRepN,Blocks_TMTB.thisTrialN,Blocks_TMTB.thisN,Blocks_TMTB.thisIndex,trials_TMTB.thisRepN,trials_TMTB.thisTrialN,trials_TMTB.thisN,trials_TMTB.thisIndex,Blocks_TMTControl_2.thisRepN,Blocks_TMTControl_2.thisTrialN,Blocks_TMTControl_2.thisN,Blocks_TMTControl_2.thisIndex,trials_TMTControl_2.thisRepN,trials_TMTControl_2.thisTrialN,trials_TMTControl_2.thisN,trials_TMTControl_2.thisIndex,Blocks_TMTA_2.thisRepN,Blocks_TMTA_2.thisTrialN,Blocks_TMTA_2.thisN,Blocks_TMTA_2.thisIndex,trials_TMTA_2.thisRepN,trials_TMTA_2.thisTrialN,trials_TMTA_2.thisN,trials_TMTA_2.thisIndex,Blocks_TMTB_2.thisRepN,Blocks_TMTB_2.thisTrialN,Blocks_TMTB_2.thisN,Blocks_TMTB_2.thisIndex,trials_TMTB_2.thisRepN,trials_TMTB_2.thisTrialN,trials_TMTB_2.thisN,trials_TMTB_2.thisIndex,key_resp_7.keys,key_resp_7.rt,key_resp_7.started,key_resp_7.stopped,polygon_2.started,polygon_2.stopped,Attempts,First_attempt,Stim.started,Stim.stopped,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,participant,session,date,expName,psychopyVersion,frameRate,
TMTstop-Control_1_2.xlsx,26:52,4,['3'],3,TMTstop-control_1_2linestimulus1.png,TMTstop-control_1_2greenlinestimulus1.png,TMTstop-control_1_2redlinestimulus1.png,TMT_Control,2,29,0,1,1,1,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,24.391688299991074,None,"['1', '3', '2', '1', '3']",1,"[-0.05006449999928009, 0.10881410000729375, 0.11680440000782255, 0.2681723999994574, 0.43540139999822713]",24.391688299991074,None,,001,2022_May_10_1115,TMT_fmri,2021.2.3,117.71879805739613,
TMTstop-Control_1_2.xlsx,26:52,5,['2'],2,TMTstop-control_1_2linestimulus2.png,TMTstop-control_1_2greenlinestimulus2.png,TMTstop-control_1_2redlinestimulus2.png,TMT_Control,2,30,0,1,1,1,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,24.912467999994988,None,['2'],1,[-0.06421929999487475],24.912467999994988,None,,001,2022_May_10_1115,TMT_fmri,2021.2.3,117.71879805739613,
TMTstop-Control_1_2.xlsx,26:52,6,['3'],3,TMTstop-control_1_2linestimulus3.png,TMTstop-control_1_2greenlinestimulus3.png,TMTstop-control_1_2redlinestimulus3.png,TMT_Control,2,31,0,1,1,1,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,25.038617300000624,None,"['1', '3']",1,"[-0.006146999992779456, 0.1300630000041565]",25.038617300000624,None,,001,2022_May_10_1115,TMT_fmri,2021.2.3,117.71879805739613,
TMTstop-Control_1_2.xlsx,26:52,7,['2'],2,TMTstop-control_1_2linestimulus4.png,TMTstop-control_1_2greenlinestimulus4.png,TMTstop-control_1_2redlinestimulus4.png,TMT_Control,2,32,0,1,1,1,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,25.30441019999853,None,['2'],1,[-0.10376620000170078],25.30441019999853,None,,001,2022_May_10_1115,TMT_fmri,2021.2.3,117.71879805739613,
TMTstop-Control_1_2.xlsx,26:52,8,['1'],1,TMTstop-control_1_2linestimulus4.png,TMTstop-control_1_2greenlinestimulus5.png,TMTstop-control_1_2redlinestimulus5.png,TMT_Control,2,33,0,1,1,1,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,25.432714099995792,None,['1'],1,[-0.05214759999944363],25.432714099995792,None,,001,2022_May_10_1115,TMT_fmri,2021.2.3,117.71879805739613,
TMTstop-Control_1_2.xlsx,26:52,9,['3'],3,TMTstop-control_1_2linestimulus6.png,TMTstop-control_1_2greenlinestimulus6.png,TMTstop-control_1_2redlinestimulus6.png,TMT_Control,2,34,0,1,1,1,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,25.55848549999064,None,['3'],1,[-0.027506400001584552],25.55848549999064,None,,001,2022_May_10_1115,TMT_fmri,2021.2.3,117.71879805739613,
TMTstop-Control_1_2.xlsx,26:52,10,['2'],2,TMTstop-control_1_2linestimulus7.png,TMTstop-control_1_2greenlinestimulus7.png,TMTstop-control_1_2redlinestimulus7.png,TMT_Control,2,35,0,1,1,1,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,25.697045299995807,None,['2'],1,[-0.12916799999948125],25.697045299995807,None,,001,2022_May_10_1115,TMT_fmri,2021.2.3,117.71879805739613,
TMTstop-Control_1_2.xlsx,26:52,11,['3'],3,TMTstop-control_1_2linestimulus8.png,TMTstop-control_1_2greenlinestimulus8.png,TMTstop-control_1_2redlinestimulus8.png,TMT_Control,2,36,0,1,1,1,0,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,0,25.837765199990827,None,"['1', '3', '2', '1', '3', '2', '1', '3', '2', '1', '3']",1,"[-0.08109340000373777, 0.06813129999500234, 0.10162050000508316, 0.2570592999982182, 0.4181862999976147, 0.44093359999533277, 0.6145586999919033, 0.7816967999970075, 0.7993611999991117, 1.1492479000007734, 1.2379743000055896]",25.837765199990827,None,,001,2022_May_10_1115,TMT_fmri,2021.2.3,117.71879805739613,
TMTstop-Control_1_2.xlsx,26:52,12,['2'],2,TMTstop-control_1_2linestimulus9.png,TMTstop-control_1_2greenlinestimulus9.png,TMTstop-control_1_2redlinestimulus9.png,TMT_Control,2,37,0,1,1,1,0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,27.192522099998314,None,['2'],1,[-0.047241200009011663],27.192522099998314,None,,001,2022_May_10_1115,TMT_fmri,2021.2.3,117.71879805739613,
TMTstop-Control_1_2.xlsx,26:52,13,['3'],3,TMTstop-control_1_2linestimulus10.png,TMTstop-control_1_2greenlinestimulus10.png,TMTstop-control_1_2redlinestimulus10.png,TMT_Control,2,38,0,1,1,1,0,12,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,27.32017549999,None,"['1', '3']",1,"[0.017001100000925362, 0.16384480000124313]",27.32017549999,None,,001,2022_May_10_1115,TMT_fmri,2021.2.3,117.71879805739613,
TMTstop-Control_1_2.xlsx,26:52,14,['2'],2,TMTstop-control_1_2linestimulus11.png,TMTstop-control_1_2greenlinestimulus11.png,TMTstop-control_1_2redlinestimulus11.png,TMT_Control,2,39,0,1,1,1,0,13,13,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,27.586680099993828,None,['2'],1,[-0.07863640000869054],27.586680099993828,None,,001,2022_May_10_1115,TMT_fmri,2021.2.3,117.71879805739613,
TMTstop-Control_1_2.xlsx,26:52,15,['3'],3,TMTstop-control_1_2linestimulus12.png,TMTstop-control_1_2greenlinestimulus12.png,TMTstop-control_1_2redlinestimulus12.png,TMT_Control,2,40,0,1,1,1,0,14,14,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,0,27.7138535999984,None,"['1', '3', '2', '1', '3', '2', '1', '3', '2', '1', '3', '2', '1', '3', '2', '1', '3', '2', '1', '3']",1,"[-0.04156610000063665, 0.1108371000009356, 0.13808889999927487, 0.2758849000092596, 0.4031649000098696, 0.4271255000057863, 0.6043857000040589, 0.7497780000121566, 0.7650049000076251, 0.9350126000063028, 1.1087447000027169, 1.1391431000083685, 1.310973700004979, 1.4771160000091186, 1.5180720000062138, 1.6647231000097236, 1.8376279000076465, 1.9029520000040065, 2.0674359000113327, 2.2818416000081925]",27.7138535999984,None,,001,2022_May_10_1115,TMT_fmri,2021.2.3,117.71879805739613,
TMTstop-Control_1_2.xlsx,26:52,16,['1'],1,TMTstop-control_1_2linestimulus13.png,TMTstop-control_1_2greenlinestimulus13.png,TMTstop-control_1_2redlinestimulus13.png,TMT_Control,2,41,0,1,1,1,0,15,15,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,30.130150299999514,None,"['2', '1']",1,"[-0.07732840000244323, 0.05425269999250304]",30.130150299999514,None,,001,2022_May_10_1115,TMT_fmri,2021.2.3,117.71879805739613,
TMTstop-Control_1_2.xlsx,26:52,17,['2'],2,TMTstop-control_1_2linestimulus14.png,TMTstop-control_1_2greenlinestimulus14.png,TMTstop-control_1_2redlinestimulus14.png,TMT_Control,2,42,0,1,1,1,0,16,16,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,30.396163099998375,None,"['3', '2']",1,"[-0.08346710000478197, -0.051824099995428696]",30.396163099998375,None,,001,2022_May_10_1115,TMT_fmri,2021.2.3,117.71879805739613,
TMTstop-Control_1_2.xlsx,26:52,18,['1'],1,TMTstop-control_1_2linestimulus15.png,TMTstop-control_1_2greenlinestimulus15.png,TMTstop-control_1_2redlinestimulus15.png,TMT_Control,2,43,0,1,1,1,0,17,17,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,30.536983600002714,None,['1'],1,[-0.007562499988125637],30.536983600002714,None,,001,2022_May_10_1115,TMT_fmri,2021.2.3,117.71879805739613,
TMTstop-Control_1_2.xlsx,26:52,19,['2'],2,TMTstop-control_1_2linestimulus16.png,TMTstop-control_1_2greenlinestimulus16.png,TMTstop-control_1_2redlinestimulus16.png,TMT_Control,2,44,0,1,1,1,0,18,18,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,30.662169799994444,None,"['3', '2']",1,"[-0.04056090000085533, 0.10661459999391809]",30.662169799994444,None,,001,2022_May_10_1115,TMT_fmri,2021.2.3,117.71879805739613,
TMTstop-Control_1_2.xlsx,26:52,20,['3'],3,TMTstop-control_1_2linestimulus17.png,TMTstop-control_1_2greenlinestimulus17.png,TMTstop-control_1_2redlinestimulus17.png,TMT_Control,2,45,0,1,1,1,0,19,19,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,30.93800769999507,None,"['1', '2', '3']",1,"[-0.09430199999769684, 0.013231000004452653, 0.016131900003529154]",30.93800769999507,None,,001,2022_May_10_1115,TMT_fmri,2021.2.3,117.71879805739613,
TMTstop-Control_1_2.xlsx,26:52,21,['1'],1,TMTstop-control_1_2linestimulus18.png,TMTstop-control_1_2greenlinestimulus18.png,TMTstop-control_1_2redlinestimulus18.png,TMT_Control,2,46,0,1,1,1,0,20,20,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,31.070167899990338,None,['1'],1,[0.058827199987717904],31.070167899990338,None,,001,2022_May_10_1115,TMT_fmri,2021.2.3,117.71879805739613,
TMTstop-Control_1_2.xlsx,26:52,22,['3'],3,TMTstop-control_1_2linestimulus19.png,TMTstop-control_1_2greenlinestimulus19.png,TMTstop-control_1_2redlinestimulus19.png,TMT_Control,2,47,0,1,1,1,0,21,21,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,31.33685959999275,None,"['3', '2', '1', '3']",1,"[-0.03524110000580549, -0.0012578000023495406, 0.12073169999348465, 0.26875980000477284]",31.33685959999275,None,,001,2022_May_10_1115,TMT_fmri,2021.2.3,117.71879805739613,
TMTstop-Control_1_2.xlsx,26:52,23,['2'],2,TMTstop-control_1_2linestimulus20.png,TMTstop-control_1_2greenlinestimulus20.png,TMTstop-control_1_2redlinestimulus20.png,TMT_Control,2,48,0,1,1,1,0,22,22,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,31.804512899994734,None,"['2', '1', '3', '2']",1,"[-0.061882099995273165, -0.03885719999379944, 0.11555940000107512, 0.1390164000040386]",31.804512899994734,None,,001,2022_May_10_1115,TMT_fmri,2021.2.3,117.71879805739613,
TMTstop-Control_1_2.xlsx,26:52,24,['3'],3,TMTstop-control_1_2linestimulus21.png,TMTstop-control_1_2greenlinestimulus21.png,TMTstop-control_1_2redlinestimulus21.png,TMT_Control,2,49,0,1,1,1,0,23,23,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,32.05855679999513,None,"['1', '3']",1,"[0.027031999998143874, 0.18385830000624992]",32.05855679999513,None,,001,2022_May_10_1115,TMT_fmri,2021.2.3,117.71879805739613,
TMTstop-Control_1_2.xlsx,26:52,25,['1'],1,TMTstop-control_1_2linestimulus22.png,TMTstop-control_1_2greenlinestimulus22.png,TMTstop-control_1_2redlinestimulus22.png,TMT_Control,2,50,0,1,1,1,0,24,24,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,32.32558109999809,None,"['2', '1']",1,"[-0.059987799992086366, 0.07699960000172723]",32.32558109999809,None,,001,2022_May_10_1115,TMT_fmri,2021.2.3,117.71879805739613,
TMTstop-Control_1_2.xlsx,26:52,None,None,None,TMTstop-control_1_2linestimulus23.png,TMTstop-control_1_2greenlinestimulus23.png,TMTstop-control_1_2redlinestimulus23.png,TMT_Control,2,Feedback_last,0,1,1,1,0,25,25,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,32.577449599994,None,"['3', '2', '1', '3', '2']",0,"[-0.04324250000354368, -0.014796200004639104, 0.11903699999675155, 0.26963749999413267, 0.4243621999921743]",32.577449599994,None,,001,2022_May_10_1115,TMT_fmri,2021.2.3,117.71879805739613,
TMTstop-Control_1_3.xlsx,52:78,1,['2'],2,TMTstop-control_1_3.png,TMTstop-control_1_3.png,TMTstop-control_1_3.png,TMT_Control,3,51,0,2,2,2,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,36.782989200000884,None,['2'],1,[0.6158966000075452],36.782989200000884,None,,001,2022_May_10_1115,TMT_fmri,2021.2.3,117.71879805739613,
TMTstop-Control_1_3.xlsx,52:78,2,['1'],1,TMTstop-control_1_3.png,TMTstop-control_1_3firstgreen.png,TMTstop-control_1_3firstred.png,TMT_Control,3,52,0,2,2,2,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,37.59272200000123,None,['1'],1,[-0.021222199997282587],37.59272200000123,None,,001,2022_May_10_1115,TMT_fmri,2021.2.3,117.71879805739613,
TMTstop-Control_1_3.xlsx,52:78,3,['2'],2,TMTstop-control_1_3linestimulus0.png,TMTstop-control_1_3greenlinestimulus0.png,TMTstop-control_1_3redlinestimulus0.png,TMT_Control,3,53,0,2,2,2,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,37.73475189998862,None,"['3', '1', '3', '1', '3', '2']",1,"[-0.003942399998777546, 0.19734949999838136, 0.3454363999917405, 0.5409196999971755, 0.6912538999895332, 0.7096574999886798]",37.73475189998862,None,,001,2022_May_10_1115,TMT_fmri,2021.2.3,117.71879805739613,
TMTstop-Control_1_3.xlsx,52:78,4,['1'],1,TMTstop-control_1_3linestimulus1.png,TMTstop-control_1_3greenlinestimulus1.png,TMTstop-control_1_3redlinestimulus1.png,TMT_Control,3,54,0,2,2,2,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,38.64965549999033,None,['1'],1,[-0.03984890000720043],38.64965549999033,None,,001,2022_May_10_1115,TMT_fmri,2021.2.3,117.71879805739613,
TMTstop-Control_1_3.xlsx,52:78,5,['3'],3,TMTstop-control_1_3linestimulus2.png,TMTstop-control_1_3greenlinestimulus2.png,TMTstop-control_1_3redlinestimulus2.png,TMT_Control,3,55,0,2,2,2,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,38.77591749999556,None,['3'],1,[-0.004616100006387569],38.77591749999556,None,,001,2022_May_10_1115,TMT_fmri,2021.2.3,117.71879805739613,
TMTstop-Control_1_3.xlsx,52:78,6,['1'],1,TMTstop-control_1_3linestimulus3.png,TMTstop-control_1_3greenlinestimulus3.png,TMTstop-control_1_3redlinestimulus3.png,TMT_Control,3,56,0,2,2,2,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,38.902491799992276,None,"['2', '1']",1,"[-0.06588850000116508, 0.05683610000414774]",38.902491799992276,None,,001,2022_May_10_1115,TMT_fmri,2021.2.3,117.71879805739613,
TMTstop-Control_1_3.xlsx,52:78,7,['2'],2,TMTstop-control_1_3linestimulus4.png,TMTstop-control_1_3greenlinestimulus4.png,TMTstop-control_1_3redlinestimulus4.png,TMT_Control,3,57,0,2,2,2,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,39.185794799996074,None,"['3', '2']",1,"[-0.09465919999638572, -0.07225779999862425]",39.185794799996074,None,,001,2022_May_10_1115,TMT_fmri,2021.2.3,117.71879805739613,
TMTstop-Control_1_3.xlsx,52:78,8,['3'],3,TMTstop-control_1_3linestimulus4.png,TMTstop-control_1_3greenlinestimulus5.png,TMTstop-control_1_3redlinestimulus5.png,TMT_Control,3,58,0,2,2,2,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,0,39.31214149999141,None,"['1', '3', '2', '1', '3', '2', '1', '3']",1,"[-0.042506400001002476, 0.09097810000821482, 0.12030579999554902, 0.2794052999961423, 0.41650780000782106, 0.42918079999799374, 0.5870618000044487, 0.718987800006289]",39.31214149999141,None,,001,2022_May_10_1115,TMT_fmri,2021.2.3,117.71879805739613,
TMTstop-Control_1_3.xlsx,52:78,9,['1'],1,TMTstop-control_1_3linestimulus6.png,TMTstop-control_1_3greenlinestimulus6.png,TMTstop-control_1_3redlinestimulus6.png,TMT_Control,3,59,0,2,2,2,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,40.160680699991644,None,"['2', '1']",1,"[-0.112422999998671, 0.06313239999872167]",40.160680699991644,None,,001,2022_May_10_1115,TMT_fmri,2021.2.3,117.71879805739613,
TMTstop-Control_1_3.xlsx,52:78,10,['2'],2,TMTstop-control_1_3linestimulus7.png,TMTstop-control_1_3greenlinestimulus7.png,TMTstop-control_1_3redlinestimulus7.png,TMT_Control,3,60,0,2,2,2,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,40.439375499991,None,"['3', '2']",1,"[-0.06779770000139251, -0.05848270001297351]",40.439375499991,None,,001,2022_May_10_1115,TMT_fmri,2021.2.3,117.71879805739613,
TMTstop-Control_1_3.xlsx,52:78,11,['1'],1,TMTstop-control_1_3linestimulus8.png,TMTstop-control_1_3greenlinestimulus8.png,TMTstop-control_1_3redlinestimulus8.png,TMT_Control,3,61,0,2,2,2,0,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,40.56441019999329,None,['1'],1,[-0.03409780000220053],40.56441019999329,None,,001,2022_May_10_1115,TMT_fmri,2021.2.3,117.71879805739613,
TMTstop-Control_1_3.xlsx,52:78,12,['2'],2,TMTstop-control_1_3linestimulus9.png,TMTstop-control_1_3greenlinestimulus9.png,TMTstop-control_1_3redlinestimulus9.png,TMT_Control,3,62,0,2,2,2,0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,40.68964799999958,None,"['3', '2']",1,"[-0.004100300007849, 0.041086600002017803]",40.68964799999958,None,,001,2022_May_10_1115,TMT_fmri,2021.2.3,117.71879805739613,
TMTstop-Control_1_3.xlsx,52:78,13,['3'],3,TMTstop-control_1_3linestimulus10.png,TMTstop-control_1_3greenlinestimulus10.png,TMTstop-control_1_3redlinestimulus10.png,TMT_Control,3,63,0,2,2,2,0,12,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,40.81810889999906,None,"['1', '3', '2', '1', '3']",1,"[0.05017570000200067, 0.18890120000287425, 0.21499130000302102, 0.3863778000086313, 0.5323379000037676]",40.81810889999906,None,,001,2022_May_10_1115,TMT_fmri,2021.2.3,117.71879805739613,
TMTstop-Control_1_3.xlsx,52:78,14,['2'],2,TMTstop-control_1_3linestimulus11.png,TMTstop-control_1_3greenlinestimulus11.png,TMTstop-control_1_3redlinestimulus11.png,TMT_Control,3,64,0,2,2,2,0,13,13,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,41.50791039998876,None,['2'],1,[-0.13382509999792092],41.50791039998876,None,,001,2022_May_10_1115,TMT_fmri,2021.2.3,117.71879805739613,
TMTstop-Control_1_3.xlsx,52:78,15,['1'],1,TMTstop-control_1_3linestimulus12.png,TMTstop-control_1_3greenlinestimulus12.png,TMTstop-control_1_3redlinestimulus12.png,TMT_Control,3,65,0,2,2,2,0,14,14,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,41.649754300000495,None,['1'],1,[-0.12519769999198616],41.649754300000495,None,,001,2022_May_10_1115,TMT_fmri,2021.2.3,117.71879805739613,
TMTstop-Control_1_3.xlsx,52:78,16,['3'],3,TMTstop-control_1_3linestimulus13.png,TMTstop-control_1_3greenlinestimulus13.png,TMTstop-control_1_3redlinestimulus13.png,TMT_Control,3,66,0,2,2,2,0,15,15,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,41.79120199999306,None,"['3', '2', '1', '3']",1,"[-0.09322220001195092, -0.06737250000878703, 0.08075909999024589, 0.22773279999091756]",41.79120199999306,None,,001,2022_May_10_1115,TMT_fmri,2021.2.3,117.71879805739613,
TMTstop-Control_1_3.xlsx,52:78,17,['1'],1,TMTstop-control_1_3linestimulus14.png,TMTstop-control_1_3greenlinestimulus14.png,TMTstop-control_1_3redlinestimulus14.png,TMT_Control,3,67,0,2,2,2,0,16,16,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,42.121478899993235,None,"['2', '1']",1,"[-0.07489940000232309, 0.08306000000447966]",42.121478899993235,None,,001,2022_May_10_1115,TMT_fmri,2021.2.3,117.71879805739613,
TMTstop-Control_1_3.xlsx,52:78,18,['3'],3,TMTstop-control_1_3linestimulus15.png,TMTstop-control_1_3greenlinestimulus15.png,TMTstop-control_1_3redlinestimulus15.png,TMT_Control,3,68,0,2,2,2,0,17,17,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,42.376724499990814,None,['3'],1,[-0.028293800001847558],42.376724499990814,None,,001,2022_May_10_1115,TMT_fmri,2021.2.3,117.71879805739613,
TMTstop-Control_1_3.xlsx,52:78,19,['2'],2,TMTstop-control_1_3linestimulus16.png,TMTstop-control_1_3greenlinestimulus16.png,TMTstop-control_1_3redlinestimulus16.png,TMT_Control,3,69,0,2,2,2,0,18,18,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,42.50363330000255,None,['2'],1,[-0.06289270000706892],42.50363330000255,None,,001,2022_May_10_1115,TMT_fmri,2021.2.3,117.71879805739613,
TMTstop-Control_1_3.xlsx,52:78,20,['1'],1,TMTstop-control_1_3linestimulus17.png,TMTstop-control_1_3greenlinestimulus17.png,TMTstop-control_1_3redlinestimulus17.png,TMT_Control,3,70,0,2,2,2,0,19,19,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,42.62951339999563,None,['1'],1,[-0.10232430000905879],42.62951339999563,None,,001,2022_May_10_1115,TMT_fmri,2021.2.3,117.71879805739613,
TMTstop-Control_1_3.xlsx,52:78,21,['3'],3,TMTstop-control_1_3linestimulus18.png,TMTstop-control_1_3greenlinestimulus18.png,TMTstop-control_1_3redlinestimulus18.png,TMT_Control,3,71,0,2,2,2,0,20,20,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,42.757413400002406,None,"['3', '2', '1', '3']",1,"[-0.10917280000285245, -0.09554989999742247, 0.04931770000257529, 0.18037420000473503]",42.757413400002406,None,,001,2022_May_10_1115,TMT_fmri,2021.2.3,117.71879805739613,
TMTstop-Control_1_3.xlsx,52:78,22,['2'],2,TMTstop-control_1_3linestimulus19.png,TMTstop-control_1_3greenlinestimulus19.png,TMTstop-control_1_3redlinestimulus19.png,TMT_Control,3,72,0,2,2,2,0,21,21,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,43.14975009999762,None,"['2', '1', '3', '2']",1,"[-0.062031900000874884, -0.018052200000965968, 0.11680129999876954, 0.15755360000184737]",43.14975009999762,None,,001,2022_May_10_1115,TMT_fmri,2021.2.3,117.71879805739613,
TMTstop-Control_1_3.xlsx,52:78,23,['3'],3,TMTstop-control_1_3linestimulus20.png,TMTstop-control_1_3greenlinestimulus20.png,TMTstop-control_1_3redlinestimulus20.png,TMT_Control,3,73,0,2,2,2,0,22,22,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,0,43.40246919999481,None,"['1', '3', '2', '1', '3', '2', '1', '3']",1,"[0.03941630000190344, 0.1793755999970017, 0.21394829999189824, 0.37276070000370964, 0.4998693999950774, 0.5274115999927744, 0.6849523999990197, 0.834667699993588]",43.40246919999481,None,,001,2022_May_10_1115,TMT_fmri,2021.2.3,117.71879805739613,
TMTstop-Control_1_3.xlsx,52:78,24,['1'],1,TMTstop-control_1_3linestimulus21.png,TMTstop-control_1_3greenlinestimulus21.png,TMTstop-control_1_3redlinestimulus21.png,TMT_Control,3,74,0,2,2,2,0,23,23,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,44.34135209998931,None,['1'],1,[0.13588189998699818],44.34135209998931,None,,001,2022_May_10_1115,TMT_fmri,2021.2.3,117.71879805739613,
