Condition_rows,NumberLetter,corrAns,Correct,StimFile,Correct_StimFile,False_StimFile,Block,restartpractice.thisRepN,restartpractice.thisTrialN,restartpractice.thisN,restartpractice.thisIndex,trials_practice.thisRepN,trials_practice.thisTrialN,trials_practice.thisN,trials_practice.thisIndex,Condition_trials.thisRepN,Condition_trials.thisTrialN,Condition_trials.thisN,Condition_trials.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,Instruct.started,Instruct.stopped,image_2.started,image_2.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.started,key_resp_6.stopped,polygon.started,polygon.stopped,Stim_practice.started,Stim_practice.stopped,key_resp_practice.keys,key_resp_practice.rt,key_resp_practice.started,key_resp_practice.stopped,text_5.started,text_5.stopped,key_resp_5.keys,key_resp_5.rt,key_resp_5.started,key_resp_5.stopped,Stim.started,Stim.stopped,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,text.started,text.stopped,participant,session,date,expName,psychopyVersion,frameRate,
104:130,11,['2'],2,TMTstop-A_1_5linestimulus8.png,TMTstop-A_1_5greenlinestimulus8.png,TMTstop-A_1_5redlinestimulus8.png,5,,,,,,,,,0,4,4,4,0,10,10,10,,,,,,,,,,,,,,,,,,,,,,,59.540162099990994,None,"['1', '2']",1,"[0.08767200005240738, 0.14869399997405708]",59.540162099990994,None,,,,001,2022_Jan_12_1745,TMTAstop-A,2021.2.3,145.92617879860967,
104:130,12,['3'],3,TMTstop-A_1_5linestimulus9.png,TMTstop-A_1_5greenlinestimulus9.png,TMTstop-A_1_5redlinestimulus9.png,5,,,,,,,,,0,4,4,4,0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,59.78963980008848,None,['3'],1,[0.018527999985963106],59.78963980008848,None,,,,001,2022_Jan_12_1745,TMTAstop-A,2021.2.3,145.92617879860967,
104:130,13,['1'],1,TMTstop-A_1_5linestimulus10.png,TMTstop-A_1_5greenlinestimulus10.png,TMTstop-A_1_5redlinestimulus10.png,5,,,,,,,,,0,4,4,4,0,12,12,12,,,,,,,,,,,,,,,,,,,,,,,59.886932800058275,None,['1'],1,[0.03654800006188452],59.886932800058275,None,,,,001,2022_Jan_12_1745,TMTAstop-A,2021.2.3,145.92617879860967,
104:130,14,['3'],3,TMTstop-A_1_5linestimulus11.png,TMTstop-A_1_5greenlinestimulus11.png,TMTstop-A_1_5redlinestimulus11.png,5,,,,,,,,,0,4,4,4,0,13,13,13,,,,,,,,,,,,,,,,,,,,,,,59.997596699977294,None,"['2', '3']",1,"[0.0133477000053972, 0.089592200005427]",59.997596699977294,None,,,,001,2022_Jan_12_1745,TMTAstop-A,2021.2.3,145.92617879860967,
104:130,15,['1'],1,TMTstop-A_1_5linestimulus12.png,TMTstop-A_1_5greenlinestimulus12.png,TMTstop-A_1_5redlinestimulus12.png,5,,,,,,,,,0,4,4,4,0,14,14,14,,,,,,,,,,,,,,,,,,,,,,,60.164818400051445,None,['1'],1,[0.060374800115823746],60.164818400051445,None,,,,001,2022_Jan_12_1745,TMTAstop-A,2021.2.3,145.92617879860967,
104:130,16,['3'],3,TMTstop-A_1_5linestimulus13.png,TMTstop-A_1_5greenlinestimulus13.png,TMTstop-A_1_5redlinestimulus13.png,5,,,,,,,,,0,4,4,4,0,15,15,15,,,,,,,,,,,,,,,,,,,,,,,60.29626900004223,None,"['2', '1', '2', '3']",1,"[0.10990720009431243, 0.2484961999580264, 0.3339651001151651, 0.4507774000521749]",60.29626900004223,None,,,,001,2022_Jan_12_1745,TMTAstop-A,2021.2.3,145.92617879860967,
104:130,17,['2'],2,TMTstop-A_1_5linestimulus14.png,TMTstop-A_1_5greenlinestimulus14.png,TMTstop-A_1_5redlinestimulus14.png,5,,,,,,,,,0,4,4,4,0,16,16,16,,,,,,,,,,,,,,,,,,,,,,,60.85165089997463,None,"['1', '2']",1,"[0.027641699882224202, 0.11419490003027022]",60.85165089997463,None,,,,001,2022_Jan_12_1745,TMTAstop-A,2021.2.3,145.92617879860967,
104:130,18,['1'],1,TMTstop-A_1_5linestimulus15.png,TMTstop-A_1_5greenlinestimulus15.png,TMTstop-A_1_5redlinestimulus15.png,5,,,,,,,,,0,4,4,4,0,17,17,17,,,,,,,,,,,,,,,,,,,,,,,61.07384920003824,None,"['3', '1']",1,"[0.0023765000514686108, 0.11963060009293258]",61.07384920003824,None,,,,001,2022_Jan_12_1745,TMTAstop-A,2021.2.3,145.92617879860967,
104:130,19,['3'],3,TMTstop-A_1_5linestimulus16.png,TMTstop-A_1_5greenlinestimulus16.png,TMTstop-A_1_5redlinestimulus16.png,5,,,,,,,,,0,4,4,4,0,18,18,18,,,,,,,,,,,,,,,,,,,,,,,61.27532529993914,None,"['2', '3']",1,"[0.02231890009716153, 0.13879420002922416]",61.27532529993914,None,,,,001,2022_Jan_12_1745,TMTAstop-A,2021.2.3,145.92617879860967,
104:130,20,['1'],1,TMTstop-A_1_5linestimulus17.png,TMTstop-A_1_5greenlinestimulus17.png,TMTstop-A_1_5redlinestimulus17.png,5,,,,,,,,,0,4,4,4,0,19,19,19,,,,,,,,,,,,,,,,,,,,,,,61.491618199972436,None,['1'],1,[0.040373500203713775],61.491618199972436,None,,,,001,2022_Jan_12_1745,TMTAstop-A,2021.2.3,145.92617879860967,
104:130,21,['2'],2,TMTstop-A_1_5linestimulus18.png,TMTstop-A_1_5greenlinestimulus18.png,TMTstop-A_1_5redlinestimulus18.png,5,,,,,,,,,0,4,4,4,0,20,20,20,,,,,,,,,,,,,,,,,,,,,,,61.60170010011643,None,['2'],1,[0.027447900036349893],61.60170010011643,None,,,,001,2022_Jan_12_1745,TMTAstop-A,2021.2.3,145.92617879860967,
104:130,22,['3'],3,TMTstop-A_1_5linestimulus19.png,TMTstop-A_1_5greenlinestimulus19.png,TMTstop-A_1_5redlinestimulus19.png,5,,,,,,,,,0,4,4,4,0,21,21,21,,,,,,,,,,,,,,,,,,,,,,,61.69884520000778,None,['3'],1,[0.030627199914306402],61.69884520000778,None,,,,001,2022_Jan_12_1745,TMTAstop-A,2021.2.3,145.92617879860967,
104:130,23,['2'],2,TMTstop-A_1_5linestimulus20.png,TMTstop-A_1_5greenlinestimulus20.png,TMTstop-A_1_5redlinestimulus20.png,5,,,,,,,,,0,4,4,4,0,22,22,22,,,,,,,,,,,,,,,,,,,,,,,61.81025800015777,None,"['1', '2']",1,"[0.03958129999227822, 0.11110399989411235]",61.81025800015777,None,,,,001,2022_Jan_12_1745,TMTAstop-A,2021.2.3,145.92617879860967,
104:130,24,['3'],3,TMTstop-A_1_5linestimulus21.png,TMTstop-A_1_5greenlinestimulus21.png,TMTstop-A_1_5redlinestimulus21.png,5,,,,,,,,,0,4,4,4,0,23,23,23,,,,,,,,,,,,,,,,,,,,,,,62.00473090005107,None,['3'],1,[0.05834569991566241],62.00473090005107,None,,,,001,2022_Jan_12_1745,TMTAstop-A,2021.2.3,145.92617879860967,
104:130,25,['2'],2,TMTstop-A_1_5linestimulus22.png,TMTstop-A_1_5greenlinestimulus22.png,TMTstop-A_1_5redlinestimulus22.png,5,,,,,,,,,0,4,4,4,0,24,24,24,,,,,,,,,,,,,,,,,,,,,,,62.14341520005837,None,"['1', '2']",1,"[0.06403849995695055, 0.11404359992593527]",62.14341520005837,None,,,,001,2022_Jan_12_1745,TMTAstop-A,2021.2.3,145.92617879860967,
104:130,None,None,None,TMTstop-A_1_5linestimulus23.png,TMTstop-A_1_5greenlinestimulus23.png,TMTstop-A_1_5redlinestimulus23.png,5,,,,,,,,,0,4,4,4,0,25,25,25,,,,,,,,,,,,,,,,,,,,,,,62.365521100116894,None,"['3', '1', '2', '3']",0,"[0.03953229985199869, 0.17696609999984503, 0.22612309991382062, 0.3835368000436574]",62.365521100116894,None,,,,001,2022_Jan_12_1745,TMTAstop-A,2021.2.3,145.92617879860967,
130:156,1,['1'],1,TMTstop-A_1_6.png,TMTstop-A_1_6.png,TMTstop-A_1_6.png,6,,,,,,,,,0,5,5,5,0,0,0,0,,,,,,,,,63.481339999940246,None,,,,,,,,,,,,,66.47619369998574,None,['1'],1,[0.523990900022909],66.47619369998574,None,,,,001,2022_Jan_12_1745,TMTAstop-A,2021.2.3,145.92617879860967,
130:156,2,['2'],2,TMTstop-A_1_6.png,TMTstop-A_1_6firstgreen.png,TMTstop-A_1_6firstred.png,6,,,,,,,,,0,5,5,5,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,67.06705810013227,None,['2'],1,[0.04241200000979006],67.06705810013227,None,,,,001,2022_Jan_12_1745,TMTAstop-A,2021.2.3,145.92617879860967,
130:156,3,['3'],3,TMTstop-A_1_6linestimulus0.png,TMTstop-A_1_6greenlinestimulus0.png,TMTstop-A_1_6redlinestimulus0.png,6,,,,,,,,,0,5,5,5,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,67.19265570002608,None,['3'],1,[0.00539449998177588],67.19265570002608,None,,,,001,2022_Jan_12_1745,TMTAstop-A,2021.2.3,145.92617879860967,
130:156,4,['1'],1,TMTstop-A_1_6linestimulus1.png,TMTstop-A_1_6greenlinestimulus1.png,TMTstop-A_1_6redlinestimulus1.png,6,,,,,,,,,0,5,5,5,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,67.27513730013743,None,['1'],1,[0.07752720010466874],67.27513730013743,None,,,,001,2022_Jan_12_1745,TMTAstop-A,2021.2.3,145.92617879860967,
130:156,5,['3'],3,TMTstop-A_1_6linestimulus2.png,TMTstop-A_1_6greenlinestimulus2.png,TMTstop-A_1_6redlinestimulus2.png,6,,,,,,,,,0,5,5,5,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,67.42822679993697,None,"['2', '3']",1,"[-0.014462800230830908, 0.10342169995419681]",67.42822679993697,None,,,,001,2022_Jan_12_1745,TMTAstop-A,2021.2.3,145.92617879860967,
130:156,6,['1'],1,TMTstop-A_1_6linestimulus3.png,TMTstop-A_1_6greenlinestimulus3.png,TMTstop-A_1_6redlinestimulus3.png,6,,,,,,,,,0,5,5,5,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,67.61543460004032,None,['1'],1,[0.04582139989361167],67.61543460004032,None,,,,001,2022_Jan_12_1745,TMTAstop-A,2021.2.3,145.92617879860967,
130:156,7,['3'],3,TMTstop-A_1_6linestimulus4.png,TMTstop-A_1_6greenlinestimulus4.png,TMTstop-A_1_6redlinestimulus4.png,6,,,,,,,,,0,5,5,5,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,67.73359700012952,None,"['2', '3']",1,"[-0.02322460012510419, 0.10885409987531602]",67.73359700012952,None,,,,001,2022_Jan_12_1745,TMTAstop-A,2021.2.3,145.92617879860967,
130:156,8,['1'],1,TMTstop-A_1_6linestimulus5.png,TMTstop-A_1_6greenlinestimulus5.png,TMTstop-A_1_6redlinestimulus5.png,6,,,,,,,,,0,5,5,5,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,67.92805200000294,None,['1'],1,[0.05981649993918836],67.92805200000294,None,,,,001,2022_Jan_12_1745,TMTAstop-A,2021.2.3,145.92617879860967,
130:156,9,['2'],2,TMTstop-A_1_6linestimulus6.png,TMTstop-A_1_6greenlinestimulus6.png,TMTstop-A_1_6redlinestimulus6.png,6,,,,,,,,,0,5,5,5,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,68.06678680004552,None,['2'],1,[-0.022587700048461556],68.06678680004552,None,,,,001,2022_Jan_12_1745,TMTAstop-A,2021.2.3,145.92617879860967,
130:156,10,['3'],3,TMTstop-A_1_6linestimulus7.png,TMTstop-A_1_6greenlinestimulus7.png,TMTstop-A_1_6redlinestimulus7.png,6,,,,,,,,,0,5,5,5,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,68.13648009998724,None,['3'],1,[0.013075300026685],68.13648009998724,None,,,,001,2022_Jan_12_1745,TMTAstop-A,2021.2.3,145.92617879860967,
130:156,11,['1'],1,TMTstop-A_1_6linestimulus8.png,TMTstop-A_1_6greenlinestimulus8.png,TMTstop-A_1_6redlinestimulus8.png,6,,,,,,,,,0,5,5,5,0,10,10,10,,,,,,,,,,,,,,,,,,,,,,,68.22024199995212,None,['1'],1,[0.09418300003744662],68.22024199995212,None,,,,001,2022_Jan_12_1745,TMTAstop-A,2021.2.3,145.92617879860967,
130:156,12,['3'],3,TMTstop-A_1_6linestimulus9.png,TMTstop-A_1_6greenlinestimulus9.png,TMTstop-A_1_6redlinestimulus9.png,6,,,,,,,,,0,5,5,5,0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,68.38612879998982,None,"['2', '3']",1,"[0.009863599902018905, 0.16453709988854825]",68.38612879998982,None,,,,001,2022_Jan_12_1745,TMTAstop-A,2021.2.3,145.92617879860967,
130:156,13,['2'],2,TMTstop-A_1_6linestimulus10.png,TMTstop-A_1_6greenlinestimulus10.png,TMTstop-A_1_6redlinestimulus10.png,6,,,,,,,,,0,5,5,5,0,12,12,12,,,,,,,,,,,,,,,,,,,,,,,68.6293333999347,None,"['1', '2']",1,"[0.007656799862161279, 0.05817769980058074]",68.6293333999347,None,,,,001,2022_Jan_12_1745,TMTAstop-A,2021.2.3,145.92617879860967,
130:156,14,['3'],3,TMTstop-A_1_6linestimulus11.png,TMTstop-A_1_6greenlinestimulus11.png,TMTstop-A_1_6redlinestimulus11.png,6,,,,,,,,,0,5,5,5,0,13,13,13,,,,,,,,,,,,,,,,,,,,,,,68.79585930006579,None,['3'],1,[0.08496900019235909],68.79585930006579,None,,,,001,2022_Jan_12_1745,TMTAstop-A,2021.2.3,145.92617879860967,
130:156,15,['2'],2,TMTstop-A_1_6linestimulus12.png,TMTstop-A_1_6greenlinestimulus12.png,TMTstop-A_1_6redlinestimulus12.png,6,,,,,,,,,0,5,5,5,0,14,14,14,,,,,,,,,,,,,,,,,,,,,,,68.96285549993627,None,"['1', '2']",1,"[-1.2699980288743973e-05, 0.06766760000027716]",68.96285549993627,None,,,,001,2022_Jan_12_1745,TMTAstop-A,2021.2.3,145.92617879860967,
130:156,16,['1'],1,TMTstop-A_1_6linestimulus13.png,TMTstop-A_1_6greenlinestimulus13.png,TMTstop-A_1_6redlinestimulus13.png,6,,,,,,,,,0,5,5,5,0,15,15,15,,,,,,,,,,,,,,,,,,,,,,,69.11586480005644,None,"['3', '1']",1,"[0.029796400107443333, 0.17735620005987585]",69.11586480005644,None,,,,001,2022_Jan_12_1745,TMTAstop-A,2021.2.3,145.92617879860967,
130:156,17,['3'],3,TMTstop-A_1_6linestimulus14.png,TMTstop-A_1_6greenlinestimulus14.png,TMTstop-A_1_6redlinestimulus14.png,6,,,,,,,,,0,5,5,5,0,16,16,16,,,,,,,,,,,,,,,,,,,,,,,69.3866924000904,None,"['2', '3']",1,"[-0.03428689995780587, 0.09423300018534064]",69.3866924000904,None,,,,001,2022_Jan_12_1745,TMTAstop-A,2021.2.3,145.92617879860967,
130:156,18,['1'],1,TMTstop-A_1_6linestimulus15.png,TMTstop-A_1_6greenlinestimulus15.png,TMTstop-A_1_6redlinestimulus15.png,6,,,,,,,,,0,5,5,5,0,17,17,17,,,,,,,,,,,,,,,,,,,,,,,69.5809431001544,None,['1'],1,[0.06702210009098053],69.5809431001544,None,,,,001,2022_Jan_12_1745,TMTAstop-A,2021.2.3,145.92617879860967,
130:156,19,['2'],2,TMTstop-A_1_6linestimulus16.png,TMTstop-A_1_6greenlinestimulus16.png,TMTstop-A_1_6redlinestimulus16.png,6,,,,,,,,,0,5,5,5,0,18,18,18,,,,,,,,,,,,,,,,,,,,,,,69.71961620007642,None,['2'],1,[0.06596669997088611],69.71961620007642,None,,,,001,2022_Jan_12_1745,TMTAstop-A,2021.2.3,145.92617879860967,
130:156,20,['3'],3,TMTstop-A_1_6linestimulus17.png,TMTstop-A_1_6greenlinestimulus17.png,TMTstop-A_1_6redlinestimulus17.png,6,,,,,,,,,0,5,5,5,0,19,19,19,,,,,,,,,,,,,,,,,,,,,,,69.85857459995896,None,['3'],1,[-0.01821919996291399],69.85857459995896,None,,,,001,2022_Jan_12_1745,TMTAstop-A,2021.2.3,145.92617879860967,
130:156,21,['2'],2,TMTstop-A_1_6linestimulus18.png,TMTstop-A_1_6greenlinestimulus18.png,TMTstop-A_1_6redlinestimulus18.png,6,,,,,,,,,0,5,5,5,0,20,20,20,,,,,,,,,,,,,,,,,,,,,,,69.92814470012672,None,"['1', '2']",1,"[0.1100675999186933, 0.15851989993825555]",69.92814470012672,None,,,,001,2022_Jan_12_1745,TMTAstop-A,2021.2.3,145.92617879860967,
130:156,22,['3'],3,TMTstop-A_1_6linestimulus19.png,TMTstop-A_1_6greenlinestimulus19.png,TMTstop-A_1_6redlinestimulus19.png,6,,,,,,,,,0,5,5,5,0,21,21,21,,,,,,,,,,,,,,,,,,,,,,,70.16487540001981,None,['3'],1,[0.07776749995537102],70.16487540001981,None,,,,001,2022_Jan_12_1745,TMTAstop-A,2021.2.3,145.92617879860967,
130:156,23,['1'],1,TMTstop-A_1_6linestimulus20.png,TMTstop-A_1_6greenlinestimulus20.png,TMTstop-A_1_6redlinestimulus20.png,6,,,,,,,,,0,5,5,5,0,22,22,22,,,,,,,,,,,,,,,,,,,,,,,70.33098850003444,None,['1'],1,[0.021495799999684095],70.33098850003444,None,,,,001,2022_Jan_12_1745,TMTAstop-A,2021.2.3,145.92617879860967,
130:156,24,['2'],2,TMTstop-A_1_6linestimulus21.png,TMTstop-A_1_6greenlinestimulus21.png,TMTstop-A_1_6redlinestimulus21.png,6,,,,,,,,,0,5,5,5,0,23,23,23,,,,,,,,,,,,,,,,,,,,,,,70.43529830011539,None,['2'],1,[-0.02395770000293851],70.43529830011539,None,,,,001,2022_Jan_12_1745,TMTAstop-A,2021.2.3,145.92617879860967,
130:156,25,['3'],3,TMTstop-A_1_6linestimulus22.png,TMTstop-A_1_6greenlinestimulus22.png,TMTstop-A_1_6redlinestimulus22.png,6,,,,,,,,,0,5,5,5,0,24,24,24,,,,,,,,,,,,,,,,,,,,,,,70.51233509997837,None,['3'],1,[0.020625200122594833],70.51233509997837,None,,,,001,2022_Jan_12_1745,TMTAstop-A,2021.2.3,145.92617879860967,
130:156,None,None,None,TMTstop-A_1_6linestimulus23.png,TMTstop-A_1_6greenlinestimulus23.png,TMTstop-A_1_6redlinestimulus23.png,6,,,,,,,,,0,5,5,5,0,25,25,25,,,,,,,,,,,,,,,,,,,,,,,70.62220049998723,None,"['1', '2', '3', '1']",0,"[0.03822139999829233, 0.10516220005229115, 0.2194797999691218, 0.3159014000557363]",70.62220049998723,None,,,,001,2022_Jan_12_1745,TMTAstop-A,2021.2.3,145.92617879860967,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.76562660001218,None,,,,,,,,,,,,,,,,,,,,74.68337600002997,None,,,,,,,
