Block_file,Condition_rows,NumberLetter,corrAns,Correct,StimFile,Correct_StimFile,False_StimFile,Version,Block,TrialNumber_session,Blocks_TMTControl.thisRepN,Blocks_TMTControl.thisTrialN,Blocks_TMTControl.thisN,Blocks_TMTControl.thisIndex,trials_TMTControl.thisRepN,trials_TMTControl.thisTrialN,trials_TMTControl.thisN,trials_TMTControl.thisIndex,Blocks_TMTA.thisRepN,Blocks_TMTA.thisTrialN,Blocks_TMTA.thisN,Blocks_TMTA.thisIndex,trials_TMTA.thisRepN,trials_TMTA.thisTrialN,trials_TMTA.thisN,trials_TMTA.thisIndex,Blocks_TMTB.thisRepN,Blocks_TMTB.thisTrialN,Blocks_TMTB.thisN,Blocks_TMTB.thisIndex,trials_TMTB.thisRepN,trials_TMTB.thisTrialN,trials_TMTB.thisN,trials_TMTB.thisIndex,Blocks_TMTControl_2.thisRepN,Blocks_TMTControl_2.thisTrialN,Blocks_TMTControl_2.thisN,Blocks_TMTControl_2.thisIndex,trials_TMTControl_2.thisRepN,trials_TMTControl_2.thisTrialN,trials_TMTControl_2.thisN,trials_TMTControl_2.thisIndex,Blocks_TMTA_2.thisRepN,Blocks_TMTA_2.thisTrialN,Blocks_TMTA_2.thisN,Blocks_TMTA_2.thisIndex,trials_TMTA_2.thisRepN,trials_TMTA_2.thisTrialN,trials_TMTA_2.thisN,trials_TMTA_2.thisIndex,Blocks_TMTB_2.thisRepN,Blocks_TMTB_2.thisTrialN,Blocks_TMTB_2.thisN,Blocks_TMTB_2.thisIndex,trials_TMTB_2.thisRepN,trials_TMTB_2.thisTrialN,trials_TMTB_2.thisN,trials_TMTB_2.thisIndex,key_resp_7.keys,key_resp_7.rt,key_resp_7.started,key_resp_7.stopped,polygon_2.started,polygon_2.stopped,Attempts,First_attempt,ResponseClock,Stim.started,Stim.stopped,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,participant,session,date,expName,psychopyVersion,frameRate,
TMTstop-B_1_1.xlsx,0:26,13,['1'],1,TMTstop-B_1_1linestimulus22.png,TMTstop-B_1_1greenlinestimulus22.png,TMTstop-B_1_1redlinestimulus22.png,TMT_B,1,25,,,,,,,,,,,,,,,,,0,0,0,0,0,24,24,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,89.3147499000188,119.1298977000115,None,"['3', '1']",1,"[0.05240899999625981, 0.1682855999970343]",119.1298977000115,None,,001,2022_May_11_1050,TMT_fmri,2021.2.3,59.917948361028124,
TMTstop-B_1_1.xlsx,0:26,None,None,None,TMTstop-B_1_1linestimulus23.png,TMTstop-B_1_1greenlinestimulus23.png,TMTstop-B_1_1redlinestimulus23.png,TMT_B,1,Feedback_last,,,,,,,,,,,,,,,,,0,0,0,0,0,25,25,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,,119.35417780000716,None,"['2', '3']",0,"[0.018639199988683686, 0.14370169999892823]",119.35417780000716,None,,001,2022_May_11_1050,TMT_fmri,2021.2.3,59.917948361028124,
TMTstop-B_1_2.xlsx,26:52,1,['1'],1,TMTstop-B_1_2.png,TMTstop-B_1_2.png,TMTstop-B_1_2.png,TMT_B,2,26,,,,,,,,,,,,,,,,,0,1,1,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,94.06496430002153,123.56702340001357,None,['1'],1,[0.48141360000590794],123.56702340001357,None,,001,2022_May_11_1050,TMT_fmri,2021.2.3,59.917948361028124,
TMTstop-B_1_2.xlsx,26:52,A,['2'],2,TMTstop-B_1_2.png,TMTstop-B_1_2firstgreen.png,TMTstop-B_1_2firstred.png,TMT_B,2,27,,,,,,,,,,,,,,,,,0,1,1,1,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,94.1900676000223,124.11249630001839,None,['2'],1,[0.055008299998007715],124.11249630001839,None,,001,2022_May_11_1050,TMT_fmri,2021.2.3,59.917948361028124,
TMTstop-B_1_2.xlsx,26:52,2,['1'],1,TMTstop-B_1_2linestimulus0.png,TMTstop-B_1_2greenlinestimulus0.png,TMTstop-B_1_2redlinestimulus0.png,TMT_B,2,28,,,,,,,,,,,,,,,,,0,1,1,1,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,94.43833780000568,124.23685110002407,None,"['3', '1']",1,"[0.018814000010024756, 0.1870305000047665]",124.23685110002407,None,,001,2022_May_11_1050,TMT_fmri,2021.2.3,59.917948361028124,
TMTstop-B_1_2.xlsx,26:52,B,['2'],2,TMTstop-B_1_2linestimulus1.png,TMTstop-B_1_2greenlinestimulus1.png,TMTstop-B_1_2redlinestimulus1.png,TMT_B,2,29,,,,,,,,,,,,,,,,,0,1,1,1,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,94.49407370001427,124.48358290002216,None,['2'],1,[-0.022533999988809228],124.48358290002216,None,,001,2022_May_11_1050,TMT_fmri,2021.2.3,59.917948361028124,
TMTstop-B_1_2.xlsx,26:52,3,['1'],1,TMTstop-B_1_2linestimulus2.png,TMTstop-B_1_2greenlinestimulus2.png,TMTstop-B_1_2redlinestimulus2.png,TMT_B,2,30,,,,,,,,,,,,,,,,,0,1,1,1,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,95.29403660001117,124.53378410000005,None,"['3', '1']",1,"[0.06944529997417703, 0.7435648999817204]",124.53378410000005,None,,001,2022_May_11_1050,TMT_fmri,2021.2.3,59.917948361028124,
TMTstop-B_1_2.xlsx,26:52,C,['3'],3,TMTstop-B_1_2linestimulus3.png,TMTstop-B_1_2greenlinestimulus3.png,TMTstop-B_1_2redlinestimulus3.png,TMT_B,2,31,,,,,,,,,,,,,,,,,0,1,1,1,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,96.23314120000578,125.33446540002478,None,"['1', '2', '3']",1,"[0.6287818000128027, 0.739993900002446, 0.8371168000157923]",125.33446540002478,None,,001,2022_May_11_1050,TMT_fmri,2021.2.3,59.917948361028124,
TMTstop-B_1_2.xlsx,26:52,4,['2'],2,TMTstop-B_1_2linestimulus4.png,TMTstop-B_1_2greenlinestimulus4.png,TMTstop-B_1_2redlinestimulus4.png,TMT_B,2,32,,,,,,,,,,,,,,,,,0,1,1,1,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,96.46601289999671,126.27215540001635,None,"['1', '2']",1,"[0.07623129998682998, 0.13748159998795018]",126.27215540001635,None,,001,2022_May_11_1050,TMT_fmri,2021.2.3,59.917948361028124,
TMTstop-B_1_2.xlsx,26:52,D,['1'],1,TMTstop-B_1_2linestimulus5.png,TMTstop-B_1_2greenlinestimulus5.png,TMTstop-B_1_2redlinestimulus5.png,TMT_B,2,33,,,,,,,,,,,,,,,,,0,1,1,1,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,96.66725290002069,126.50638700000127,None,"['3', '1']",1,"[0.020491800009040162, 0.14413460000650957]",126.50638700000127,None,,001,2022_May_11_1050,TMT_fmri,2021.2.3,59.917948361028124,
TMTstop-B_1_2.xlsx,26:52,5,['2'],2,TMTstop-B_1_2linestimulus6.png,TMTstop-B_1_2greenlinestimulus6.png,TMTstop-B_1_2redlinestimulus6.png,TMT_B,2,34,,,,,,,,,,,,,,,,,0,1,1,1,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,96.76701579999644,126.70665130001726,None,['2'],1,[0.0187242999963928],126.70665130001726,None,,001,2022_May_11_1050,TMT_fmri,2021.2.3,59.917948361028124,
TMTstop-B_1_2.xlsx,26:52,E,['3'],3,TMTstop-B_1_2linestimulus7.png,TMTstop-B_1_2greenlinestimulus7.png,TMTstop-B_1_2redlinestimulus7.png,TMT_B,2,35,,,,,,,,,,,,,,,,,0,1,1,1,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,96.86713070000405,126.80668530002004,None,['3'],1,[0.03170079999836162],126.80668530002004,None,,001,2022_May_11_1050,TMT_fmri,2021.2.3,59.917948361028124,
TMTstop-B_1_2.xlsx,26:52,6,['1'],1,TMTstop-B_1_2linestimulus8.png,TMTstop-B_1_2greenlinestimulus8.png,TMTstop-B_1_2redlinestimulus8.png,TMT_B,2,36,,,,,,,,,,,,,,,,,0,1,1,1,0,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,96.98412760000792,126.90686000001733,None,['1'],1,[0.060345000005327165],126.90686000001733,None,,001,2022_May_11_1050,TMT_fmri,2021.2.3,59.917948361028124,
TMTstop-B_1_2.xlsx,26:52,F,['3'],3,TMTstop-B_1_2linestimulus9.png,TMTstop-B_1_2greenlinestimulus9.png,TMTstop-B_1_2redlinestimulus9.png,TMT_B,2,37,,,,,,,,,,,,,,,,,0,1,1,1,0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,97.95410329999868,127.0235115000105,None,"['2', '1', '2', '3']",1,"[0.0005800999933853745, 0.5219941999821458, 0.7985486999968998, 0.8927562999888323]",127.0235115000105,None,,001,2022_May_11_1050,TMT_fmri,2021.2.3,59.917948361028124,
TMTstop-B_1_2.xlsx,26:52,7,['1'],1,TMTstop-B_1_2linestimulus10.png,TMTstop-B_1_2greenlinestimulus10.png,TMTstop-B_1_2redlinestimulus10.png,TMT_B,2,38,,,,,,,,,,,,,,,,,0,1,1,1,0,12,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,98.30612449999899,127.99496300000465,None,['1'],1,[0.2955699000158347],127.99496300000465,None,,001,2022_May_11_1050,TMT_fmri,2021.2.3,59.917948361028124,
TMTstop-B_1_2.xlsx,26:52,G,['2'],2,TMTstop-B_1_2linestimulus11.png,TMTstop-B_1_2greenlinestimulus11.png,TMTstop-B_1_2redlinestimulus11.png,TMT_B,2,39,,,,,,,,,,,,,,,,,0,1,1,1,0,13,13,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,98.39712650000001,128.35339260002365,None,['2'],1,[0.0327238000172656],128.35339260002365,None,,001,2022_May_11_1050,TMT_fmri,2021.2.3,59.917948361028124,
TMTstop-B_1_2.xlsx,26:52,8,['1'],1,TMTstop-B_1_2linestimulus12.png,TMTstop-B_1_2greenlinestimulus12.png,TMTstop-B_1_2redlinestimulus12.png,TMT_B,2,40,,,,,,,,,,,,,,,,,0,1,1,1,0,14,14,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,98.6519911000214,128.4366312000202,None,"['3', '1']",1,"[0.04203459998825565, 0.1732168000016827]",128.4366312000202,None,,001,2022_May_11_1050,TMT_fmri,2021.2.3,59.917948361028124,
TMTstop-B_1_2.xlsx,26:52,H,['2'],2,TMTstop-B_1_2linestimulus13.png,TMTstop-B_1_2greenlinestimulus13.png,TMTstop-B_1_2redlinestimulus13.png,TMT_B,2,41,,,,,,,,,,,,,,,,,0,1,1,1,0,15,15,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,98.70216440001968,128.6917545000033,None,['2'],1,[-0.027422199986176565],128.6917545000033,None,,001,2022_May_11_1050,TMT_fmri,2021.2.3,59.917948361028124,
TMTstop-B_1_2.xlsx,26:52,9,['3'],3,TMTstop-B_1_2linestimulus14.png,TMTstop-B_1_2greenlinestimulus14.png,TMTstop-B_1_2redlinestimulus14.png,TMT_B,2,42,,,,,,,,,,,,,,,,,0,1,1,1,0,16,16,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,98.80306130001554,128.74187570001232,None,['3'],1,[0.02288200001930818],128.74187570001232,None,,001,2022_May_11_1050,TMT_fmri,2021.2.3,59.917948361028124,
TMTstop-B_1_2.xlsx,26:52,I,['1'],1,TMTstop-B_1_2linestimulus15.png,TMTstop-B_1_2greenlinestimulus15.png,TMTstop-B_1_2redlinestimulus15.png,TMT_B,2,43,,,,,,,,,,,,,,,,,0,1,1,1,0,17,17,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,98.9021285000199,128.84206240001367,None,['1'],1,[0.043946799996774644],128.84206240001367,None,,001,2022_May_11_1050,TMT_fmri,2021.2.3,59.917948361028124,
TMTstop-B_1_2.xlsx,26:52,10,['2'],2,TMTstop-B_1_2linestimulus16.png,TMTstop-B_1_2greenlinestimulus16.png,TMTstop-B_1_2redlinestimulus16.png,TMT_B,2,44,,,,,,,,,,,,,,,,,0,1,1,1,0,18,18,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,98.95226039999397,128.94212650001282,None,['2'],1,[-0.015571099997032434],128.94212650001282,None,,001,2022_May_11_1050,TMT_fmri,2021.2.3,59.917948361028124,
TMTstop-B_1_2.xlsx,26:52,J,['1'],1,TMTstop-B_1_2linestimulus17.png,TMTstop-B_1_2greenlinestimulus17.png,TMTstop-B_1_2redlinestimulus17.png,TMT_B,2,45,,,,,,,,,,,,,,,,,0,1,1,1,0,19,19,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,99.16703030001372,128.998573400022,None,"['3', '1']",1,"[0.0335215000086464, 0.13883300000452437]",128.998573400022,None,,001,2022_May_11_1050,TMT_fmri,2021.2.3,59.917948361028124,
TMTstop-B_1_2.xlsx,26:52,11,['3'],3,TMTstop-B_1_2linestimulus18.png,TMTstop-B_1_2greenlinestimulus18.png,TMTstop-B_1_2redlinestimulus18.png,TMT_B,2,46,,,,,,,,,,,,,,,,,0,1,1,1,0,20,20,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,99.3177699999942,129.2067161000159,None,"['2', '3']",1,"[-0.010694700002204627, 0.10206549998838454]",129.2067161000159,None,,001,2022_May_11_1050,TMT_fmri,2021.2.3,59.917948361028124,
TMTstop-B_1_2.xlsx,26:52,K,['2'],2,TMTstop-B_1_2linestimulus19.png,TMTstop-B_1_2greenlinestimulus19.png,TMTstop-B_1_2redlinestimulus19.png,TMT_B,2,47,,,,,,,,,,,,,,,,,0,1,1,1,0,21,21,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,99.50066230000812,129.35691860000952,None,"['1', '2']",1,"[0.07070010001189075, 0.12455950002186]",129.35691860000952,None,,001,2022_May_11_1050,TMT_fmri,2021.2.3,59.917948361028124,
TMTstop-B_1_2.xlsx,26:52,12,['1'],1,TMTstop-B_1_2linestimulus20.png,TMTstop-B_1_2greenlinestimulus20.png,TMTstop-B_1_2redlinestimulus20.png,TMT_B,2,48,,,,,,,,,,,,,,,,,0,1,1,1,0,22,22,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,99.72330370001146,129.54000440001255,None,"['3', '1']",1,"[0.06645890002255328, 0.16676650001318194]",129.54000440001255,None,,001,2022_May_11_1050,TMT_fmri,2021.2.3,59.917948361028124,
TMTstop-B_1_2.xlsx,26:52,L,['2'],2,TMTstop-B_1_2linestimulus21.png,TMTstop-B_1_2greenlinestimulus21.png,TMTstop-B_1_2redlinestimulus21.png,TMT_B,2,49,,,,,,,,,,,,,,,,,0,1,1,1,0,23,23,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,99.78141049999977,129.77043230002164,None,['2'],1,[-0.022390800004359335],129.77043230002164,None,,001,2022_May_11_1050,TMT_fmri,2021.2.3,59.917948361028124,
TMTstop-B_1_2.xlsx,26:52,13,['1'],1,TMTstop-B_1_2linestimulus22.png,TMTstop-B_1_2greenlinestimulus22.png,TMTstop-B_1_2redlinestimulus22.png,TMT_B,2,50,,,,,,,,,,,,,,,,,0,1,1,1,0,24,24,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,100.0145085999975,129.81992190002347,None,"['3', '1']",1,"[0.06238909999956377, 0.14709600000060163]",129.81992190002347,None,,001,2022_May_11_1050,TMT_fmri,2021.2.3,59.917948361028124,
TMTstop-B_1_2.xlsx,26:52,None,None,None,TMTstop-B_1_2linestimulus23.png,TMTstop-B_1_2greenlinestimulus23.png,TMTstop-B_1_2redlinestimulus23.png,TMT_B,2,Feedback_last,,,,,,,,,,,,,,,,,0,1,1,1,0,25,25,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,,130.05423080001492,None,"['2', '3']",0,"[-0.00870730000315234, 0.11181060000672005]",130.05423080001492,None,,001,2022_May_11_1050,TMT_fmri,2021.2.3,59.917948361028124,
TMTstop-Control_1_5.xlsx,104:130,1,['3'],3,TMTstop-control_1_5.png,TMTstop-control_1_5.png,TMTstop-control_1_5.png,TMT_Control,5,101,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,2,0,115.60427310000523,144.21127140001045,None,"['2', '3']",1,"[0.7651897000032477, 1.3633050000062212]",144.21127140001045,None,,001,2022_May_11_1050,TMT_fmri,2021.2.3,59.917948361028124,
TMTstop-Control_1_5.xlsx,104:130,2,['2'],2,TMTstop-control_1_5.png,TMTstop-control_1_5firstgreen.png,TMTstop-control_1_5firstred.png,TMT_Control,5,102,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,2,0,115.91761800000677,145.64913180001895,None,"['1', '2']",1,"[0.18721410000580363, 0.2506420999998227]",145.64913180001895,None,,001,2022_May_11_1050,TMT_fmri,2021.2.3,59.917948361028124,
TMTstop-Control_1_5.xlsx,104:130,3,['1'],1,TMTstop-control_1_5linestimulus0.png,TMTstop-control_1_5greenlinestimulus0.png,TMTstop-control_1_5redlinestimulus0.png,TMT_Control,5,103,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,5,0,117.18269990000408,145.9570346000255,None,"['3', '1', '2', '3', '1']",1,"[0.09045120002701879, 0.3878186000220012, 0.40406000000075437, 0.5928138000017498, 1.1834054000210017]",145.9570346000255,None,,001,2022_May_11_1050,TMT_fmri,2021.2.3,59.917948361028124,
TMTstop-Control_1_5.xlsx,104:130,4,['3'],3,TMTstop-control_1_5linestimulus1.png,TMTstop-control_1_5greenlinestimulus1.png,TMTstop-control_1_5redlinestimulus1.png,TMT_Control,5,104,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,1,1,117.48372040002141,147.22225620000972,None,['3'],1,[0.2481827000156045],147.22225620000972,None,,001,2022_May_11_1050,TMT_fmri,2021.2.3,59.917948361028124,
TMTstop-Control_1_5.xlsx,104:130,5,['1'],1,TMTstop-control_1_5linestimulus2.png,TMTstop-control_1_5greenlinestimulus2.png,TMTstop-control_1_5redlinestimulus2.png,TMT_Control,5,105,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,1,1,117.6905878999969,147.53037360002054,None,['1'],1,[0.13737979999859817],147.53037360002054,None,,001,2022_May_11_1050,TMT_fmri,2021.2.3,59.917948361028124,
TMTstop-Control_1_5.xlsx,104:130,6,['2'],2,TMTstop-control_1_5linestimulus3.png,TMTstop-control_1_5greenlinestimulus3.png,TMTstop-control_1_5redlinestimulus3.png,TMT_Control,5,106,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,1,1,117.79872160000377,147.7377858000109,None,['2'],1,[0.05010500000207685],147.7377858000109,None,,001,2022_May_11_1050,TMT_fmri,2021.2.3,59.917948361028124,
TMTstop-Control_1_5.xlsx,104:130,7,['3'],3,TMTstop-control_1_5linestimulus4.png,TMTstop-control_1_5greenlinestimulus4.png,TMTstop-control_1_5redlinestimulus4.png,TMT_Control,5,107,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,1,1,117.9157318000216,147.83789490000345,None,['3'],1,[0.05860240000765771],147.83789490000345,None,,001,2022_May_11_1050,TMT_fmri,2021.2.3,59.917948361028124,
TMTstop-Control_1_5.xlsx,104:130,8,['2'],2,TMTstop-control_1_5linestimulus4.png,TMTstop-control_1_5greenlinestimulus5.png,TMTstop-control_1_5redlinestimulus5.png,TMT_Control,5,108,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,2,0,118.2139522000216,147.9629879000131,None,"['1', '2']",1,"[0.1484651000064332, 0.2047139999922365]",147.9629879000131,None,,001,2022_May_11_1050,TMT_fmri,2021.2.3,59.917948361028124,
TMTstop-Control_1_5.xlsx,104:130,9,['1'],1,TMTstop-control_1_5linestimulus6.png,TMTstop-control_1_5greenlinestimulus6.png,TMTstop-control_1_5redlinestimulus6.png,TMT_Control,5,109,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,2,0,118.47804840002209,148.25319000001764,None,"['3', '1']",1,"[0.04288229998201132, 0.20730819998425432]",148.25319000001764,None,,001,2022_May_11_1050,TMT_fmri,2021.2.3,59.917948361028124,
TMTstop-Control_1_5.xlsx,104:130,10,['2'],2,TMTstop-control_1_5linestimulus7.png,TMTstop-control_1_5greenlinestimulus7.png,TMTstop-control_1_5redlinestimulus7.png,TMT_Control,5,110,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,1,1,118.54404140001861,148.5163906000089,None,['2'],1,[0.004275599989341572],148.5163906000089,None,,001,2022_May_11_1050,TMT_fmri,2021.2.3,59.917948361028124,
TMTstop-Control_1_5.xlsx,104:130,11,['1'],1,TMTstop-control_1_5linestimulus8.png,TMTstop-control_1_5greenlinestimulus8.png,TMTstop-control_1_5redlinestimulus8.png,TMT_Control,5,111,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,10,10,10,,,,,,,,,,,,,,,,,,,,,,,2,0,118.80898280002293,148.59081960000913,None,"['3', '1']",1,"[0.04328380001243204, 0.18504159999429248]",148.59081960000913,None,,001,2022_May_11_1050,TMT_fmri,2021.2.3,59.917948361028124,
TMTstop-Control_1_5.xlsx,104:130,12,['3'],3,TMTstop-control_1_5linestimulus9.png,TMTstop-control_1_5greenlinestimulus9.png,TMTstop-control_1_5redlinestimulus9.png,TMT_Control,5,112,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,2,0,119.0089002000168,148.84870430000592,None,"['2', '3']",1,"[0.021509199985302985, 0.11239689998910762]",148.84870430000592,None,,001,2022_May_11_1050,TMT_fmri,2021.2.3,59.917948361028124,
TMTstop-Control_1_5.xlsx,104:130,13,['2'],2,TMTstop-control_1_5linestimulus10.png,TMTstop-control_1_5greenlinestimulus10.png,TMTstop-control_1_5redlinestimulus10.png,TMT_Control,5,113,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,12,12,12,,,,,,,,,,,,,,,,,,,,,,,2,0,119.21408920001704,149.0489526000165,None,"['1', '2']",1,"[0.05336119999992661, 0.12171450001187623]",149.0489526000165,None,,001,2022_May_11_1050,TMT_fmri,2021.2.3,59.917948361028124,
TMTstop-Control_1_5.xlsx,104:130,14,['3'],3,TMTstop-control_1_5linestimulus11.png,TMTstop-control_1_5greenlinestimulus11.png,TMTstop-control_1_5redlinestimulus11.png,TMT_Control,5,114,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,13,13,13,,,,,,,,,,,,,,,,,,,,,,,1,1,119.30791970001883,149.2613770000171,None,['3'],1,[0.03292309999233112],149.2613770000171,None,,001,2022_May_11_1050,TMT_fmri,2021.2.3,59.917948361028124,
TMTstop-Control_1_5.xlsx,104:130,15,['1'],1,TMTstop-control_1_5linestimulus12.png,TMTstop-control_1_5greenlinestimulus12.png,TMTstop-control_1_5redlinestimulus12.png,TMT_Control,5,115,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,14,14,14,,,,,,,,,,,,,,,,,,,,,,,1,1,119.4629804000142,149.3520515000273,None,['1'],1,[0.09150660000159405],149.3520515000273,None,,001,2022_May_11_1050,TMT_fmri,2021.2.3,59.917948361028124,
TMTstop-Control_1_5.xlsx,104:130,16,['2'],2,TMTstop-control_1_5linestimulus13.png,TMTstop-control_1_5greenlinestimulus13.png,TMTstop-control_1_5redlinestimulus13.png,TMT_Control,5,116,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,15,15,15,,,,,,,,,,,,,,,,,,,,,,,1,1,119.52895390000776,149.50224540001363,None,['2'],1,[0.004513599997153506],149.50224540001363,None,,001,2022_May_11_1050,TMT_fmri,2021.2.3,59.917948361028124,
TMTstop-Control_1_5.xlsx,104:130,17,['3'],3,TMTstop-control_1_5linestimulus14.png,TMTstop-control_1_5greenlinestimulus14.png,TMTstop-control_1_5redlinestimulus14.png,TMT_Control,5,117,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,16,16,16,,,,,,,,,,,,,,,,,,,,,,,1,1,119.64616890001344,149.5689257000049,None,['3'],1,[0.057721000019228086],149.5689257000049,None,,001,2022_May_11_1050,TMT_fmri,2021.2.3,59.917948361028124,
TMTstop-Control_1_5.xlsx,104:130,18,['1'],1,TMTstop-control_1_5linestimulus15.png,TMTstop-control_1_5greenlinestimulus15.png,TMTstop-control_1_5redlinestimulus15.png,TMT_Control,5,118,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,17,17,17,,,,,,,,,,,,,,,,,,,,,,,1,1,119.79614320001565,149.68527890002588,None,['1'],1,[0.10153479999280535],149.68527890002588,None,,001,2022_May_11_1050,TMT_fmri,2021.2.3,59.917948361028124,
TMTstop-Control_1_5.xlsx,104:130,19,['2'],2,TMTstop-control_1_5linestimulus16.png,TMTstop-control_1_5greenlinestimulus16.png,TMTstop-control_1_5redlinestimulus16.png,TMT_Control,5,119,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,18,18,18,,,,,,,,,,,,,,,,,,,,,,,1,1,119.85429680001107,149.84371490002377,None,['2'],1,[-0.0039370000013150275],149.84371490002377,None,,001,2022_May_11_1050,TMT_fmri,2021.2.3,59.917948361028124,
TMTstop-Control_1_5.xlsx,104:130,20,['1'],1,TMTstop-control_1_5linestimulus17.png,TMTstop-control_1_5greenlinestimulus17.png,TMTstop-control_1_5redlinestimulus17.png,TMT_Control,5,120,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,19,19,19,,,,,,,,,,,,,,,,,,,,,,,2,0,120.14215250001871,149.89315840002382,None,"['3', '1']",1,"[0.07325570000102744, 0.20957090001320466]",149.89315840002382,None,,001,2022_May_11_1050,TMT_fmri,2021.2.3,59.917948361028124,
TMTstop-Control_1_5.xlsx,104:130,21,['2'],2,TMTstop-control_1_5linestimulus18.png,TMTstop-control_1_5greenlinestimulus18.png,TMTstop-control_1_5redlinestimulus18.png,TMT_Control,5,121,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,20,20,20,,,,,,,,,,,,,,,,,,,,,,,1,1,120.2001719000109,150.18908770001144,None,['2'],1,[-0.02250839999760501],150.18908770001144,None,,001,2022_May_11_1050,TMT_fmri,2021.2.3,59.917948361028124,
TMTstop-Control_1_5.xlsx,104:130,22,['1'],1,TMTstop-control_1_5linestimulus19.png,TMTstop-control_1_5greenlinestimulus19.png,TMTstop-control_1_5redlinestimulus19.png,TMT_Control,5,122,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,21,21,21,,,,,,,,,,,,,,,,,,,,,,,2,0,120.46318809999502,150.2388313000265,None,"['3', '1']",1,"[0.0422804000263568, 0.21181440001237206]",150.2388313000265,None,,001,2022_May_11_1050,TMT_fmri,2021.2.3,59.917948361028124,
