Block_file,Condition_rows,NumberLetter,corrAns,Correct,StimFile,Correct_StimFile,False_StimFile,Version,Block,TrialNumber_session,Blocks_TMTControl.thisRepN,Blocks_TMTControl.thisTrialN,Blocks_TMTControl.thisN,Blocks_TMTControl.thisIndex,trials_TMTControl.thisRepN,trials_TMTControl.thisTrialN,trials_TMTControl.thisN,trials_TMTControl.thisIndex,Blocks_TMTA.thisRepN,Blocks_TMTA.thisTrialN,Blocks_TMTA.thisN,Blocks_TMTA.thisIndex,trials_TMTA.thisRepN,trials_TMTA.thisTrialN,trials_TMTA.thisN,trials_TMTA.thisIndex,Blocks_TMTB.thisRepN,Blocks_TMTB.thisTrialN,Blocks_TMTB.thisN,Blocks_TMTB.thisIndex,trials_TMTB.thisRepN,trials_TMTB.thisTrialN,trials_TMTB.thisN,trials_TMTB.thisIndex,Attempts,First_attempt,Stim.started,Stim.stopped,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,participant,session,date,expName,psychopyVersion,frameRate,
TMTstop-B_1_2.xlsx,26:52,A,['3'],3,TMTstop-B_1_2.png,TMTstop-B_1_2firstgreen.png,TMTstop-B_1_2firstred.png,TMT_B,2,27,,,,,,,,,,,,,,,,,0,1,1,1,0,1,1,1,1,1,85.51793499999621,None,['3'],1,[0.05669689999194816],85.51793499999621,None,,001,2022_Mar_30_1015,TMT_fmri,2021.2.3,143.5661545785615,
TMTstop-B_1_2.xlsx,26:52,2,['1'],1,TMTstop-B_1_2linestimulus0.png,TMTstop-B_1_2greenlinestimulus0.png,TMTstop-B_1_2redlinestimulus0.png,TMT_B,2,28,,,,,,,,,,,,,,,,,0,1,1,1,0,2,2,2,1,1,85.65698509999493,None,['1'],1,[0.08528470000601374],85.65698509999493,None,,001,2022_Mar_30_1015,TMT_fmri,2021.2.3,143.5661545785615,
TMTstop-B_1_2.xlsx,26:52,B,['2'],2,TMTstop-B_1_2linestimulus1.png,TMTstop-B_1_2greenlinestimulus1.png,TMTstop-B_1_2redlinestimulus1.png,TMT_B,2,29,,,,,,,,,,,,,,,,,0,1,1,1,0,3,3,3,1,1,85.81654030000209,None,['2'],1,[-0.027941299995291047],85.81654030000209,None,,001,2022_Mar_30_1015,TMT_fmri,2021.2.3,143.5661545785615,
TMTstop-B_1_2.xlsx,26:52,3,['3'],3,TMTstop-B_1_2linestimulus2.png,TMTstop-B_1_2greenlinestimulus2.png,TMTstop-B_1_2redlinestimulus2.png,TMT_B,2,30,,,,,,,,,,,,,,,,,0,1,1,1,0,4,4,4,1,1,85.88617030000023,None,['3'],1,[0.05321670000557788],85.88617030000023,None,,001,2022_Mar_30_1015,TMT_fmri,2021.2.3,143.5661545785615,
TMTstop-B_1_2.xlsx,26:52,C,['1'],1,TMTstop-B_1_2linestimulus3.png,TMTstop-B_1_2greenlinestimulus3.png,TMTstop-B_1_2redlinestimulus3.png,TMT_B,2,31,,,,,,,,,,,,,,,,,0,1,1,1,0,5,5,5,1,1,86.01791579999554,None,['1'],1,[0.0859167000016896],86.01791579999554,None,,001,2022_Mar_30_1015,TMT_fmri,2021.2.3,143.5661545785615,
TMTstop-B_1_2.xlsx,26:52,4,['2'],2,TMTstop-B_1_2linestimulus4.png,TMTstop-B_1_2greenlinestimulus4.png,TMTstop-B_1_2redlinestimulus4.png,TMT_B,2,32,,,,,,,,,,,,,,,,,0,1,1,1,0,6,6,6,1,1,86.18466210000042,None,['2'],1,[0.11285159998806193],86.18466210000042,None,,001,2022_Mar_30_1015,TMT_fmri,2021.2.3,143.5661545785615,
TMTstop-B_1_2.xlsx,26:52,D,['3'],3,TMTstop-B_1_2linestimulus5.png,TMTstop-B_1_2greenlinestimulus5.png,TMTstop-B_1_2redlinestimulus5.png,TMT_B,2,33,,,,,,,,,,,,,,,,,0,1,1,1,0,7,7,7,1,1,86.37913200000185,None,['3'],1,[0.09855270000116434],86.37913200000185,None,,001,2022_Mar_30_1015,TMT_fmri,2021.2.3,143.5661545785615,
TMTstop-B_1_2.xlsx,26:52,5,['2'],2,TMTstop-B_1_2linestimulus6.png,TMTstop-B_1_2greenlinestimulus6.png,TMTstop-B_1_2redlinestimulus6.png,TMT_B,2,34,,,,,,,,,,,,,,,,,0,1,1,1,0,8,8,8,2,0,86.56666339999356,None,"['1', '2']",1,"[0.25236450000375044, 0.37782789999619126]",86.56666339999356,None,,001,2022_Mar_30_1015,TMT_fmri,2021.2.3,143.5661545785615,
TMTstop-B_1_2.xlsx,26:52,E,['1'],1,TMTstop-B_1_2linestimulus7.png,TMTstop-B_1_2greenlinestimulus7.png,TMTstop-B_1_2redlinestimulus7.png,TMT_B,2,35,,,,,,,,,,,,,,,,,0,1,1,1,0,9,9,9,2,0,87.03182350000134,None,"['3', '1']",1,"[-0.00020700000459328294, 0.17863009999564383]",87.03182350000134,None,,001,2022_Mar_30_1015,TMT_fmri,2021.2.3,143.5661545785615,
TMTstop-B_1_2.xlsx,26:52,6,['3'],3,TMTstop-B_1_2linestimulus8.png,TMTstop-B_1_2greenlinestimulus8.png,TMTstop-B_1_2redlinestimulus8.png,TMT_B,2,36,,,,,,,,,,,,,,,,,0,1,1,1,0,10,10,10,2,0,87.31634540000232,None,"['2', '3']",1,"[-0.018646199998329394, 0.10549309999623802]",87.31634540000232,None,,001,2022_Mar_30_1015,TMT_fmri,2021.2.3,143.5661545785615,
TMTstop-B_1_2.xlsx,26:52,F,['1'],1,TMTstop-B_1_2linestimulus9.png,TMTstop-B_1_2greenlinestimulus9.png,TMTstop-B_1_2redlinestimulus9.png,TMT_B,2,37,,,,,,,,,,,,,,,,,0,1,1,1,0,11,11,11,1,1,87.51099819999945,None,['1'],1,[0.05542389999027364],87.51099819999945,None,,001,2022_Mar_30_1015,TMT_fmri,2021.2.3,143.5661545785615,
TMTstop-B_1_2.xlsx,26:52,7,['3'],3,TMTstop-B_1_2linestimulus10.png,TMTstop-B_1_2greenlinestimulus10.png,TMTstop-B_1_2redlinestimulus10.png,TMT_B,2,38,,,,,,,,,,,,,,,,,0,1,1,1,0,12,12,12,2,0,87.64303389999259,None,"['2', '3']",1,"[0.01455520000308752, 0.1159378000011202]",87.64303389999259,None,,001,2022_Mar_30_1015,TMT_fmri,2021.2.3,143.5661545785615,
TMTstop-B_1_2.xlsx,26:52,G,['2'],2,TMTstop-B_1_2linestimulus11.png,TMTstop-B_1_2greenlinestimulus11.png,TMTstop-B_1_2redlinestimulus11.png,TMT_B,2,39,,,,,,,,,,,,,,,,,0,1,1,1,0,13,13,13,2,0,87.85131410000031,None,"['1', '2']",1,"[0.04839429999992717, 0.1355941000074381]",87.85131410000031,None,,001,2022_Mar_30_1015,TMT_fmri,2021.2.3,143.5661545785615,
TMTstop-B_1_2.xlsx,26:52,8,['3'],3,TMTstop-B_1_2linestimulus12.png,TMTstop-B_1_2greenlinestimulus12.png,TMTstop-B_1_2redlinestimulus12.png,TMT_B,2,40,,,,,,,,,,,,,,,,,0,1,1,1,0,14,14,14,1,1,88.06651099999726,None,['3'],1,[0.05132420000154525],88.06651099999726,None,,001,2022_Mar_30_1015,TMT_fmri,2021.2.3,143.5661545785615,
TMTstop-B_1_2.xlsx,26:52,H,['2'],2,TMTstop-B_1_2linestimulus13.png,TMTstop-B_1_2greenlinestimulus13.png,TMTstop-B_1_2redlinestimulus13.png,TMT_B,2,41,,,,,,,,,,,,,,,,,0,1,1,1,0,15,15,15,2,0,88.20557239999471,None,"['1', '2']",1,"[-0.0013821000029565766, 0.1185735999897588]",88.20557239999471,None,,001,2022_Mar_30_1015,TMT_fmri,2021.2.3,143.5661545785615,
TMTstop-B_1_2.xlsx,26:52,9,['3'],3,TMTstop-B_1_2linestimulus14.png,TMTstop-B_1_2greenlinestimulus14.png,TMTstop-B_1_2redlinestimulus14.png,TMT_B,2,42,,,,,,,,,,,,,,,,,0,1,1,1,0,16,16,16,1,1,88.4067544999998,None,['3'],1,[0.004640899991500191],88.4067544999998,None,,001,2022_Mar_30_1015,TMT_fmri,2021.2.3,143.5661545785615,
TMTstop-B_1_2.xlsx,26:52,I,['1'],1,TMTstop-B_1_2linestimulus15.png,TMTstop-B_1_2greenlinestimulus15.png,TMTstop-B_1_2redlinestimulus15.png,TMT_B,2,43,,,,,,,,,,,,,,,,,0,1,1,1,0,17,17,17,1,1,88.48998299999221,None,['1'],1,[0.09865709999576211],88.48998299999221,None,,001,2022_Mar_30_1015,TMT_fmri,2021.2.3,143.5661545785615,
TMTstop-B_1_2.xlsx,26:52,10,['2'],2,TMTstop-B_1_2linestimulus16.png,TMTstop-B_1_2greenlinestimulus16.png,TMTstop-B_1_2redlinestimulus16.png,TMT_B,2,44,,,,,,,,,,,,,,,,,0,1,1,1,0,18,18,18,1,1,88.67052719999629,None,['2'],1,[0.0009590999979991466],88.67052719999629,None,,001,2022_Mar_30_1015,TMT_fmri,2021.2.3,143.5661545785615,
TMTstop-B_1_2.xlsx,26:52,J,['3'],3,TMTstop-B_1_2linestimulus17.png,TMTstop-B_1_2greenlinestimulus17.png,TMTstop-B_1_2redlinestimulus17.png,TMT_B,2,45,,,,,,,,,,,,,,,,,0,1,1,1,0,19,19,19,1,1,88.73997880000388,None,['3'],1,[0.049073599991970696],88.73997880000388,None,,001,2022_Mar_30_1015,TMT_fmri,2021.2.3,143.5661545785615,
TMTstop-B_1_2.xlsx,26:52,11,['2'],2,TMTstop-B_1_2linestimulus18.png,TMTstop-B_1_2greenlinestimulus18.png,TMTstop-B_1_2redlinestimulus18.png,TMT_B,2,46,,,,,,,,,,,,,,,,,0,1,1,1,0,20,20,20,2,0,88.85816439999326,None,"['1', '2']",1,"[0.053853500008699484, 0.14577890001237392]",88.85816439999326,None,,001,2022_Mar_30_1015,TMT_fmri,2021.2.3,143.5661545785615,
TMTstop-B_1_2.xlsx,26:52,K,['3'],3,TMTstop-B_1_2linestimulus19.png,TMTstop-B_1_2greenlinestimulus19.png,TMTstop-B_1_2redlinestimulus19.png,TMT_B,2,47,,,,,,,,,,,,,,,,,0,1,1,1,0,21,21,21,1,1,89.11511129999417,None,['3'],1,[0.03132039999763947],89.11511129999417,None,,001,2022_Mar_30_1015,TMT_fmri,2021.2.3,143.5661545785615,
TMTstop-B_1_2.xlsx,26:52,12,['1'],1,TMTstop-B_1_2linestimulus20.png,TMTstop-B_1_2greenlinestimulus20.png,TMTstop-B_1_2redlinestimulus20.png,TMT_B,2,48,,,,,,,,,,,,,,,,,0,1,1,1,0,22,22,22,1,1,89.22613779999665,None,['1'],1,[0.0650681999977678],89.22613779999665,None,,001,2022_Mar_30_1015,TMT_fmri,2021.2.3,143.5661545785615,
TMTstop-B_1_2.xlsx,26:52,L,['2'],2,TMTstop-B_1_2linestimulus21.png,TMTstop-B_1_2greenlinestimulus21.png,TMTstop-B_1_2redlinestimulus21.png,TMT_B,2,49,,,,,,,,,,,,,,,,,0,1,1,1,0,23,23,23,1,1,89.37222999999358,None,['2'],1,[0.022930400009499863],89.37222999999358,None,,001,2022_Mar_30_1015,TMT_fmri,2021.2.3,143.5661545785615,
TMTstop-B_1_2.xlsx,26:52,13,['3'],3,TMTstop-B_1_2linestimulus22.png,TMTstop-B_1_2greenlinestimulus22.png,TMTstop-B_1_2redlinestimulus22.png,TMT_B,2,50,,,,,,,,,,,,,,,,,0,1,1,1,0,24,24,24,1,1,89.47620770000503,None,['3'],1,[0.037963699985994026],89.47620770000503,None,,001,2022_Mar_30_1015,TMT_fmri,2021.2.3,143.5661545785615,
TMTstop-B_1_2.xlsx,26:52,None,None,None,TMTstop-B_1_2linestimulus23.png,TMTstop-B_1_2greenlinestimulus23.png,TMTstop-B_1_2redlinestimulus23.png,TMT_B,2,Feedback_last,,,,,,,,,,,,,,,,,0,1,1,1,0,25,25,25,3,0,89.58735970000271,None,"['1', '2', '3']",0,"[0.08027629999560304, 0.12764239999523852, 0.294160199991893]",89.58735970000271,None,,001,2022_Mar_30_1015,TMT_fmri,2021.2.3,143.5661545785615,
