NumberLetter,corrAns,StimFile,Correct_StimFile,False_StimFile,DurationTrial,restartpractice.thisRepN,restartpractice.thisTrialN,restartpractice.thisN,restartpractice.thisIndex,trials_practice.thisRepN,trials_practice.thisTrialN,trials_practice.thisN,trials_practice.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_4.thisRepN,trials_4.thisTrialN,trials_4.thisN,trials_4.thisIndex,trials_5.thisRepN,trials_5.thisTrialN,trials_5.thisN,trials_5.thisIndex,trials_6.thisRepN,trials_6.thisTrialN,trials_6.thisN,trials_6.thisIndex,trials_7.thisRepN,trials_7.thisTrialN,trials_7.thisN,trials_7.thisIndex,trials_8.thisRepN,trials_8.thisTrialN,trials_8.thisN,trials_8.thisIndex,Instruct.started,Instruct.stopped,image_2.started,image_2.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.started,key_resp_6.stopped,polygon.started,polygon.stopped,Stim_practice.started,Stim_practice.stopped,key_resp_practice.keys,key_resp_practice.rt,key_resp_practice.started,key_resp_practice.stopped,text_5.started,text_5.stopped,key_resp_5.keys,key_resp_5.rt,key_resp_5.started,key_resp_5.stopped,Stim.started,Stim.stopped,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,text.started,text.stopped,participant,session,date,expName,psychopyVersion,frameRate,
7,['1'],TMTstop-control_1_3linestimulus4.png,TMTstop-control_1_3greenlinestimulus4.png,TMTstop-control_1_3redlinestimulus4.png,10,,,,,,,,,,,,,,,,,,,,,,,,,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.77171879999514,None,['1'],1,[0.24473719998786692],67.77171879999514,None,,,,001,2021_Nov_17_1507,TMTAB,2021.2.3,144.07976256678637,
8,['3'],TMTstop-control_1_3linestimulus4.png,TMTstop-control_1_3greenlinestimulus5.png,TMTstop-control_1_3redlinestimulus5.png,10,,,,,,,,,,,,,,,,,,,,,,,,,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.08436720000464,None,"['2', '1', '2', '3']",1,"[-0.0627740000054473, 0.6813560999871697, 0.6900858999870252, 0.8605549999920186]",68.08436720000464,None,,,,001,2021_Nov_17_1507,TMTAB,2021.2.3,144.07976256678637,
9,['2'],TMTstop-control_1_3linestimulus6.png,TMTstop-control_1_3greenlinestimulus6.png,TMTstop-control_1_3redlinestimulus6.png,10,,,,,,,,,,,,,,,,,,,,,,,,,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.02246310000191,None,"['1', '2']",1,"[0.08250469999620691, 0.12870429999020416]",69.02246310000191,None,,,,001,2021_Nov_17_1507,TMTAB,2021.2.3,144.07976256678637,
10,['3'],TMTstop-control_1_3linestimulus7.png,TMTstop-control_1_3greenlinestimulus7.png,TMTstop-control_1_3redlinestimulus7.png,10,,,,,,,,,,,,,,,,,,,,,,,,,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.26461050000216,None,['3'],1,[0.020477500002016313],69.26461050000216,None,,,,001,2021_Nov_17_1507,TMTAB,2021.2.3,144.07976256678637,
11,['2'],TMTstop-control_1_3linestimulus8.png,TMTstop-control_1_3greenlinestimulus8.png,TMTstop-control_1_3redlinestimulus8.png,10,,,,,,,,,,,,,,,,,,,,,,,,,0,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.35499429999618,None,"['1', '2']",1,"[0.07519990000582766, 0.12053179999929853]",69.35499429999618,None,,,,001,2021_Nov_17_1507,TMTAB,2021.2.3,144.07976256678637,
12,['1'],TMTstop-control_1_3linestimulus9.png,TMTstop-control_1_3greenlinestimulus9.png,TMTstop-control_1_3redlinestimulus9.png,10,,,,,,,,,,,,,,,,,,,,,,,,,0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.57726920000277,None,"['3', '1']",1,"[0.02272429999720771, 0.17863939999369904]",69.57726920000277,None,,,,001,2021_Nov_17_1507,TMTAB,2021.2.3,144.07976256678637,
13,['2'],TMTstop-control_1_3linestimulus10.png,TMTstop-control_1_3greenlinestimulus10.png,TMTstop-control_1_3redlinestimulus10.png,1,,,,,,,,,,,,,,,,,,,,,,,,,0,12,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.84786739999254,None,['2'],1,[-0.06137139999191277],69.84786739999254,None,,,,001,2021_Nov_17_1507,TMTAB,2021.2.3,144.07976256678637,
14,['3'],TMTstop-control_1_3linestimulus11.png,TMTstop-control_1_3greenlinestimulus11.png,TMTstop-control_1_3redlinestimulus11.png,None,,,,,,,,,,,,,,,,,,,,,,,,,0,13,13,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.91755870000634,None,['3'],1,[0.001844900005380623],69.91755870000634,None,,,,001,2021_Nov_17_1507,TMTAB,2021.2.3,144.07976256678637,
15,['2'],TMTstop-control_1_3linestimulus12.png,TMTstop-control_1_3greenlinestimulus12.png,TMTstop-control_1_3redlinestimulus12.png,None,,,,,,,,,,,,,,,,,,,,,,,,,0,14,14,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.00089110000408,None,"['1', '2']",1,"[0.0597979000012856, 0.09683730000688229]",70.00089110000408,None,,,,001,2021_Nov_17_1507,TMTAB,2021.2.3,144.07976256678637,
16,['1'],TMTstop-control_1_3linestimulus13.png,TMTstop-control_1_3greenlinestimulus13.png,TMTstop-control_1_3redlinestimulus13.png,None,,,,,,,,,,,,,,,,,,,,,,,,,0,15,15,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.17444299999624,None,"['3', '1']",1,"[0.051804200003971346, 0.18789220000326168]",70.17444299999624,None,,,,001,2021_Nov_17_1507,TMTAB,2021.2.3,144.07976256678637,
17,['2'],TMTstop-control_1_3linestimulus14.png,TMTstop-control_1_3greenlinestimulus14.png,TMTstop-control_1_3redlinestimulus14.png,None,,,,,,,,,,,,,,,,,,,,,,,,,0,16,16,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.44535449999967,None,['2'],1,[-0.036767300000065006],70.44535449999967,None,,,,001,2021_Nov_17_1507,TMTAB,2021.2.3,144.07976256678637,
18,['3'],TMTstop-control_1_3linestimulus15.png,TMTstop-control_1_3greenlinestimulus15.png,TMTstop-control_1_3redlinestimulus15.png,None,,,,,,,,,,,,,,,,,,,,,,,,,0,17,17,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.5145249000052,None,['3'],1,[0.015406400008942],70.5145249000052,None,,,,001,2021_Nov_17_1507,TMTAB,2021.2.3,144.07976256678637,
19,['1'],TMTstop-control_1_3linestimulus16.png,TMTstop-control_1_3greenlinestimulus16.png,TMTstop-control_1_3redlinestimulus16.png,None,,,,,,,,,,,,,,,,,,,,,,,,,0,18,18,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.60507520000101,None,['1'],1,[0.04723359999479726],70.60507520000101,None,,,,001,2021_Nov_17_1507,TMTAB,2021.2.3,144.07976256678637,
20,['2'],TMTstop-control_1_3linestimulus17.png,TMTstop-control_1_3greenlinestimulus17.png,TMTstop-control_1_3redlinestimulus17.png,None,,,,,,,,,,,,,,,,,,,,,,,,,0,19,19,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.73026070000196,None,['2'],1,[-0.042110499998671],70.73026070000196,None,,,,001,2021_Nov_17_1507,TMTAB,2021.2.3,144.07976256678637,
21,['3'],TMTstop-control_1_3linestimulus18.png,TMTstop-control_1_3greenlinestimulus18.png,TMTstop-control_1_3redlinestimulus18.png,None,,,,,,,,,,,,,,,,,,,,,,,,,0,20,20,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.7994347000058,None,['3'],1,[0.023398600009386428],70.7994347000058,None,,,,001,2021_Nov_17_1507,TMTAB,2021.2.3,144.07976256678637,
22,['2'],TMTstop-control_1_3linestimulus19.png,TMTstop-control_1_3greenlinestimulus19.png,TMTstop-control_1_3redlinestimulus19.png,None,,,,,,,,,,,,,,,,,,,,,,,,,0,21,21,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.90344090000144,None,"['1', '2']",1,"[0.061785199999576434, 0.0951061999949161]",70.90344090000144,None,,,,001,2021_Nov_17_1507,TMTAB,2021.2.3,144.07976256678637,
23,['1'],TMTstop-control_1_3linestimulus20.png,TMTstop-control_1_3greenlinestimulus20.png,TMTstop-control_1_3redlinestimulus20.png,None,,,,,,,,,,,,,,,,,,,,,,,,,0,22,22,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.07037099999434,None,"['3', '1']",1,"[0.062019100005272776, 0.1860060000035446]",71.07037099999434,None,,,,001,2021_Nov_17_1507,TMTAB,2021.2.3,144.07976256678637,
24,['3'],TMTstop-control_1_3linestimulus21.png,TMTstop-control_1_3greenlinestimulus21.png,TMTstop-control_1_3redlinestimulus21.png,None,,,,,,,,,,,,,,,,,,,,,,,,,0,23,23,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.32708329999878,None,"['2', '3']",1,"[-0.015601599996443838, 0.10939919999509584]",71.32708329999878,None,,,,001,2021_Nov_17_1507,TMTAB,2021.2.3,144.07976256678637,
25,['1'],TMTstop-control_1_3linestimulus22.png,TMTstop-control_1_3greenlinestimulus22.png,TMTstop-control_1_3redlinestimulus22.png,None,,,,,,,,,,,,,,,,,,,,,,,,,0,24,24,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.514809100001,None,['1'],1,[0.034157100002630614],71.514809100001,None,,,,001,2021_Nov_17_1507,TMTAB,2021.2.3,144.07976256678637,
None,None,TMTstop-control_1_3linestimulus23.png,TMTstop-control_1_3greenlinestimulus23.png,TMTstop-control_1_3redlinestimulus23.png,None,,,,,,,,,,,,,,,,,,,,,,,,,0,25,25,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.62620640000387,None,"['2', '3']",0,"[-0.01434410001093056, 0.1096008000022266]",71.62620640000387,None,,,,001,2021_Nov_17_1507,TMTAB,2021.2.3,144.07976256678637,
A,['2'],TMTstop-control_1_c.png,TMTstop-control_1_c.png,TMTstop-control_1_c.png,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,72.67914399999427,None,,,,,,,,,,,,,75.71576469999854,None,"['1', '2']",1,"[0.5855532999994466, 0.6309937000041828]",75.71576469999854,None,,,,001,2021_Nov_17_1507,TMTAB,2021.2.3,144.07976256678637,
B,['1'],TMTstop-control_1_c.png,TMTstop-control_1_cfirstgreen.png,TMTstop-control_1_cfirstred.png,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.43797129999439,None,"['3', '1']",1,"[0.03587570000672713, 0.1676138000038918]",76.43797129999439,None,,,,001,2021_Nov_17_1507,TMTAB,2021.2.3,144.07976256678637,
C,['2'],TMTstop-control_1_clinestimulus0.png,TMTstop-control_1_cgreenlinestimulus0.png,TMTstop-control_1_credlinestimulus0.png,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.69506480000564,None,['2'],1,[-0.04758620000211522],76.69506480000564,None,,,,001,2021_Nov_17_1507,TMTAB,2021.2.3,144.07976256678637,
D,['3'],TMTstop-control_1_clinestimulus1.png,TMTstop-control_1_cgreenlinestimulus1.png,TMTstop-control_1_credlinestimulus1.png,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.76457250000385,None,['3'],1,[-0.017484399999375455],76.76457250000385,None,,,,001,2021_Nov_17_1507,TMTAB,2021.2.3,144.07976256678637,
E,['2'],TMTstop-control_1_clinestimulus2.png,TMTstop-control_1_cgreenlinestimulus2.png,TMTstop-control_1_credlinestimulus2.png,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.83402049999859,None,"['1', '2']",1,"[0.04659529999480583, 0.0887529000028735]",76.83402049999859,None,,,,001,2021_Nov_17_1507,TMTAB,2021.2.3,144.07976256678637,
F,['3'],TMTstop-control_1_clinestimulus3.png,TMTstop-control_1_cgreenlinestimulus3.png,TMTstop-control_1_credlinestimulus3.png,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.99372220000078,None,['3'],1,[0.028354599999147467],76.99372220000078,None,,,,001,2021_Nov_17_1507,TMTAB,2021.2.3,144.07976256678637,
G,['1'],TMTstop-control_1_clinestimulus4.png,TMTstop-control_1_cgreenlinestimulus4.png,TMTstop-control_1_credlinestimulus4.png,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.09796689999348,None,['1'],1,[0.053476300003239885],77.09796689999348,None,,,,001,2021_Nov_17_1507,TMTAB,2021.2.3,144.07976256678637,
H,['3'],TMTstop-control_1_clinestimulus5.png,TMTstop-control_1_cgreenlinestimulus5.png,TMTstop-control_1_credlinestimulus5.png,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.22293610000634,None,"['2', '3']",1,"[-0.03050249999796506, 0.07039060001261532]",77.22293610000634,None,,,,001,2021_Nov_17_1507,TMTAB,2021.2.3,144.07976256678637,
I,['1'],TMTstop-control_1_clinestimulus6.png,TMTstop-control_1_cgreenlinestimulus6.png,TMTstop-control_1_credlinestimulus6.png,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.37552539999888,None,['1'],1,[0.04646880000655074],77.37552539999888,None,,,,001,2021_Nov_17_1507,TMTAB,2021.2.3,144.07976256678637,
J,['2'],TMTstop-control_1_clinestimulus7.png,TMTstop-control_1_cgreenlinestimulus7.png,TMTstop-control_1_credlinestimulus7.png,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.49361689999932,None,['2'],1,[-0.025500899995677173],77.49361689999932,None,,,,001,2021_Nov_17_1507,TMTAB,2021.2.3,144.07976256678637,
K,['3'],TMTstop-control_1_clinestimulus8.png,TMTstop-control_1_cgreenlinestimulus8.png,TMTstop-control_1_credlinestimulus8.png,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.56324380000297,None,['3'],1,[0.0049768999888328835],77.56324380000297,None,,,,001,2021_Nov_17_1507,TMTAB,2021.2.3,144.07976256678637,
L,['2'],TMTstop-control_1_clinestimulus9.png,TMTstop-control_1_cgreenlinestimulus9.png,TMTstop-control_1_credlinestimulus9.png,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.64654810000502,None,"['1', '2']",1,"[0.04536410000582691, 0.0933023000106914]",77.64654810000502,None,,,,001,2021_Nov_17_1507,TMTAB,2021.2.3,144.07976256678637,
M,['3'],TMTstop-control_1_clinestimulus10.png,TMTstop-control_1_cgreenlinestimulus10.png,TMTstop-control_1_credlinestimulus10.png,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,12,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.84074529999634,None,['3'],1,[-0.004226799996104091],77.84074529999634,None,,,,001,2021_Nov_17_1507,TMTAB,2021.2.3,144.07976256678637,
N,['1'],TMTstop-control_1_clinestimulus11.png,TMTstop-control_1_cgreenlinestimulus11.png,TMTstop-control_1_credlinestimulus11.png,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,13,13,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.91065510000044,None,['1'],1,[0.051710999992792495],77.91065510000044,None,,,,001,2021_Nov_17_1507,TMTAB,2021.2.3,144.07976256678637,
O,['3'],TMTstop-control_1_clinestimulus12.png,TMTstop-control_1_cgreenlinestimulus12.png,TMTstop-control_1_credlinestimulus12.png,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,14,14,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.03532330000598,None,"['2', '3']",1,"[-0.027808099999674596, 0.07742770000186283]",78.03532330000598,None,,,,001,2021_Nov_17_1507,TMTAB,2021.2.3,144.07976256678637,
P,['2'],TMTstop-control_1_clinestimulus13.png,TMTstop-control_1_cgreenlinestimulus13.png,TMTstop-control_1_credlinestimulus13.png,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,15,15,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.1812929000007,None,"['1', '2']",1,"[0.04468409999390133, 0.10443399999348912]",78.1812929000007,None,,,,001,2021_Nov_17_1507,TMTAB,2021.2.3,144.07976256678637,
Q,['3'],TMTstop-control_1_clinestimulus14.png,TMTstop-control_1_cgreenlinestimulus14.png,TMTstop-control_1_credlinestimulus14.png,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,16,16,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.3823948000063,None,['3'],1,[-0.004411299989442341],78.3823948000063,None,,,,001,2021_Nov_17_1507,TMTAB,2021.2.3,144.07976256678637,
R,['2'],TMTstop-control_1_clinestimulus15.png,TMTstop-control_1_cgreenlinestimulus15.png,TMTstop-control_1_credlinestimulus15.png,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,17,17,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.44485689999419,None,"['1', '2']",1,"[0.037328100006561726, 0.10692280001239851]",78.44485689999419,None,,,,001,2021_Nov_17_1507,TMTAB,2021.2.3,144.07976256678637,
S,['3'],TMTstop-control_1_clinestimulus16.png,TMTstop-control_1_cgreenlinestimulus16.png,TMTstop-control_1_credlinestimulus16.png,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,18,18,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.61869899999874,None,['3'],1,[0.02539480000268668],78.61869899999874,None,,,,001,2021_Nov_17_1507,TMTAB,2021.2.3,144.07976256678637,
T,['2'],TMTstop-control_1_clinestimulus17.png,TMTstop-control_1_cgreenlinestimulus17.png,TMTstop-control_1_credlinestimulus17.png,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,19,19,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.71591519999492,None,"['1', '2']",1,"[0.051833100005751476, 0.10496470000362024]",78.71591519999492,None,,,,001,2021_Nov_17_1507,TMTAB,2021.2.3,144.07976256678637,
U,['3'],TMTstop-control_1_clinestimulus18.png,TMTstop-control_1_cgreenlinestimulus18.png,TMTstop-control_1_credlinestimulus18.png,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,20,20,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.88956690000487,None,['3'],1,[0.04891580001276452],78.88956690000487,None,,,,001,2021_Nov_17_1507,TMTAB,2021.2.3,144.07976256678637,
V,['1'],TMTstop-control_1_clinestimulus19.png,TMTstop-control_1_cgreenlinestimulus19.png,TMTstop-control_1_credlinestimulus19.png,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,21,21,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.00788879999891,None,['1'],1,[0.03896189999068156],79.00788879999891,None,,,,001,2021_Nov_17_1507,TMTAB,2021.2.3,144.07976256678637,
W,['3'],TMTstop-control_1_clinestimulus20.png,TMTstop-control_1_cgreenlinestimulus20.png,TMTstop-control_1_credlinestimulus20.png,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,22,22,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.11875369999325,None,"['2', '3']",1,"[-0.0004442999925231561, 0.10429020000447053]",79.11875369999325,None,,,,001,2021_Nov_17_1507,TMTAB,2021.2.3,144.07976256678637,
X,['2'],TMTstop-control_1_clinestimulus21.png,TMTstop-control_1_cgreenlinestimulus21.png,TMTstop-control_1_credlinestimulus21.png,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,23,23,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.30668839999998,None,"['1', '2']",1,"[0.03255650000937749, 0.08320290000119712]",79.30668839999998,None,,,,001,2021_Nov_17_1507,TMTAB,2021.2.3,144.07976256678637,
Y,['3'],TMTstop-control_1_clinestimulus22.png,TMTstop-control_1_cgreenlinestimulus22.png,TMTstop-control_1_credlinestimulus22.png,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,24,24,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.4664308999927,None,['3'],1,[0.051952499998151325],79.4664308999927,None,,,,001,2021_Nov_17_1507,TMTAB,2021.2.3,144.07976256678637,
None,None,TMTstop-control_1_clinestimulus23.png,TMTstop-control_1_cgreenlinestimulus23.png,TMTstop-control_1_credlinestimulus23.png,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,25,25,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.59845989999303,None,None,1,,79.59845989999303,None,,,,001,2021_Nov_17_1507,TMTAB,2021.2.3,144.07976256678637,
1,['2'],TMTstop-control_1_4.png,TMTstop-control_1_4.png,TMTstop-control_1_4.png,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,80.59519819999696,None,,,,,,,,,,,,,83.6464205999946,None,"['1', '2']",1,"[0.35741490000509657, 0.3707961000036448]",83.6464205999946,None,,,,001,2021_Nov_17_1507,TMTAB,2021.2.3,144.07976256678637,
2,['1'],TMTstop-control_1_4.png,TMTstop-control_1_4firstgreen.png,TMTstop-control_1_4firstred.png,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,84.09781900000235,None,"['3', '1']",1,"[0.0924490000033984, 0.22603360000357497]",84.09781900000235,None,,,,001,2021_Nov_17_1507,TMTAB,2021.2.3,144.07976256678637,
3,['3'],TMTstop-control_1_4linestimulus0.png,TMTstop-control_1_4greenlinestimulus0.png,TMTstop-control_1_4redlinestimulus0.png,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,84.42417220000061,None,"['2', '3']",1,"[-0.050723499996820465, 0.04076360000181012]",84.42417220000061,None,,,,001,2021_Nov_17_1507,TMTAB,2021.2.3,144.07976256678637,
4,['1'],TMTstop-control_1_4linestimulus1.png,TMTstop-control_1_4greenlinestimulus1.png,TMTstop-control_1_4redlinestimulus1.png,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,84.53541500000574,None,['1'],1,[0.05608210001082625],84.53541500000574,None,,,,001,2021_Nov_17_1507,TMTAB,2021.2.3,144.07976256678637,
5,['2'],TMTstop-control_1_4linestimulus2.png,TMTstop-control_1_4greenlinestimulus2.png,TMTstop-control_1_4redlinestimulus2.png,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,84.66703149999375,None,['2'],1,[-0.0385865999996895],84.66703149999375,None,,,,001,2021_Nov_17_1507,TMTAB,2021.2.3,144.07976256678637,
6,['1'],TMTstop-control_1_4linestimulus3.png,TMTstop-control_1_4greenlinestimulus3.png,TMTstop-control_1_4redlinestimulus3.png,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,84.74316759999783,None,"['3', '1']",1,"[0.001600999996298924, 0.1341417000076035]",84.74316759999783,None,,,,001,2021_Nov_17_1507,TMTAB,2021.2.3,144.07976256678637,
7,['3'],TMTstop-control_1_4linestimulus4.png,TMTstop-control_1_4greenlinestimulus4.png,TMTstop-control_1_4redlinestimulus4.png,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,84.95202419999987,None,"['2', '3']",1,"[-0.026377700007287785, 0.07650239999929909]",84.95202419999987,None,,,,001,2021_Nov_17_1507,TMTAB,2021.2.3,144.07976256678637,
8,['1'],TMTstop-control_1_4linestimulus4.png,TMTstop-control_1_4greenlinestimulus5.png,TMTstop-control_1_4redlinestimulus5.png,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,85.09093239999493,None,['1'],1,[0.06408399999781977],85.09093239999493,None,,,,001,2021_Nov_17_1507,TMTAB,2021.2.3,144.07976256678637,
9,['2'],TMTstop-control_1_4linestimulus6.png,TMTstop-control_1_4greenlinestimulus6.png,TMTstop-control_1_4redlinestimulus6.png,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,85.22277419999591,None,['2'],1,[-0.008588500000769272],85.22277419999591,None,,,,001,2021_Nov_17_1507,TMTAB,2021.2.3,144.07976256678637,
10,['1'],TMTstop-control_1_4linestimulus7.png,TMTstop-control_1_4greenlinestimulus7.png,TMTstop-control_1_4redlinestimulus7.png,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,85.29236469999887,None,"['3', '1']",1,"[0.005267800006549805, 0.1326763000106439]",85.29236469999887,None,,,,001,2021_Nov_17_1507,TMTAB,2021.2.3,144.07976256678637,
11,['2'],TMTstop-control_1_4linestimulus8.png,TMTstop-control_1_4greenlinestimulus8.png,TMTstop-control_1_4redlinestimulus8.png,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,85.52835469999991,None,['2'],1,[-0.04882240000006277],85.52835469999991,None,,,,001,2021_Nov_17_1507,TMTAB,2021.2.3,144.07976256678637,
12,['1'],TMTstop-control_1_4linestimulus9.png,TMTstop-control_1_4greenlinestimulus9.png,TMTstop-control_1_4redlinestimulus9.png,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,,85.59797839999374,None,"['3', '1']",1,"[-0.031718499987619, 0.1036486000084551]",85.59797839999374,None,,,,001,2021_Nov_17_1507,TMTAB,2021.2.3,144.07976256678637,
13,['2'],TMTstop-control_1_4linestimulus10.png,TMTstop-control_1_4greenlinestimulus10.png,TMTstop-control_1_4redlinestimulus10.png,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,12,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,85.79237619999913,None,['2'],1,[-0.05137139999715146],85.79237619999913,None,,,,001,2021_Nov_17_1507,TMTAB,2021.2.3,144.07976256678637,
