Block_file,Condition_rows,NumberLetter,corrAns,Correct,StimFile,Correct_StimFile,False_StimFile,Version,Block,TrialNumber_session,Blocks_TMTControl.thisRepN,Blocks_TMTControl.thisTrialN,Blocks_TMTControl.thisN,Blocks_TMTControl.thisIndex,trials_TMTControl.thisRepN,trials_TMTControl.thisTrialN,trials_TMTControl.thisN,trials_TMTControl.thisIndex,Blocks_TMTA.thisRepN,Blocks_TMTA.thisTrialN,Blocks_TMTA.thisN,Blocks_TMTA.thisIndex,trials_TMTA.thisRepN,trials_TMTA.thisTrialN,trials_TMTA.thisN,trials_TMTA.thisIndex,Blocks_TMTB.thisRepN,Blocks_TMTB.thisTrialN,Blocks_TMTB.thisN,Blocks_TMTB.thisIndex,trials_TMTB.thisRepN,trials_TMTB.thisTrialN,trials_TMTB.thisN,trials_TMTB.thisIndex,Attempts,First_attempt,Stim.started,Stim.stopped,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,participant,session,date,expName,psychopyVersion,frameRate,
TMTstop-A_1_1.xlsx,0:26,None,None,None,TMTstop-A_1_1linestimulus23.png,TMTstop-A_1_1greenlinestimulus23.png,TMTstop-A_1_1redlinestimulus23.png,TMT_A,1,Feedback_last,,,,,,,,,0,0,0,0,0,25,25,25,,,,,,,,,4,0,82.4569852000568,None,"['1', '2', '3', '1']",0,"[-0.054479300044476986, -0.022678300039842725, 0.11381070013158023, 0.22921820008195937]",82.4569852000568,None,,001,2022_Feb_02_1835,TMT_fmri,2021.2.3,None,
TMTstop-A_1_2.xlsx,26:52,1,['3'],3,TMTstop-A_1_2.png,TMTstop-A_1_2.png,TMTstop-A_1_2.png,TMT_A,2,26,,,,,,,,,0,1,1,1,0,0,0,0,,,,,,,,,3,0,86.64567729993723,None,"['1', '2', '3']",1,"[0.5225632998626679, 0.6128338000271469, 0.7037643999792635]",86.64567729993723,None,,001,2022_Feb_02_1835,TMT_fmri,2021.2.3,None,
TMTstop-A_1_2.xlsx,26:52,2,['2'],2,TMTstop-A_1_2.png,TMTstop-A_1_2firstgreen.png,TMTstop-A_1_2firstred.png,TMT_A,2,27,,,,,,,,,0,1,1,1,0,1,1,1,,,,,,,,,2,0,87.51603589998558,None,"['1', '2']",1,"[-0.03750110021792352, 0.025631999829784036]",87.51603589998558,None,,001,2022_Feb_02_1835,TMT_fmri,2021.2.3,None,
TMTstop-A_1_2.xlsx,26:52,3,['3'],3,TMTstop-A_1_2linestimulus0.png,TMTstop-A_1_2greenlinestimulus0.png,TMTstop-A_1_2redlinestimulus0.png,TMT_A,2,28,,,,,,,,,0,1,1,1,0,2,2,2,,,,,,,,,1,1,87.71370889991522,None,['3'],1,[-0.08753020013682544],87.71370889991522,None,,001,2022_Feb_02_1835,TMT_fmri,2021.2.3,None,
TMTstop-A_1_2.xlsx,26:52,4,['1'],1,TMTstop-A_1_2linestimulus1.png,TMTstop-A_1_2greenlinestimulus1.png,TMTstop-A_1_2redlinestimulus1.png,TMT_A,2,29,,,,,,,,,0,1,1,1,0,3,3,3,,,,,,,,,4,0,87.83672500005923,None,"['1', '2', '3', '1']",1,"[-0.09731590002775192, -0.03179690008983016, 0.06864029983989894, 0.1635457999072969]",87.83672500005923,None,,001,2022_Feb_02_1835,TMT_fmri,2021.2.3,None,
TMTstop-A_1_2.xlsx,26:52,5,['2'],2,TMTstop-A_1_2linestimulus2.png,TMTstop-A_1_2greenlinestimulus2.png,TMTstop-A_1_2redlinestimulus2.png,TMT_A,2,30,,,,,,,,,0,1,1,1,0,4,4,4,,,,,,,,,0,0,88.15123030007817,None,None,0,,88.15123030007817,None,,001,2022_Feb_02_1835,TMT_fmri,2021.2.3,None,
TMTstop-B_1_1.xlsx,0:26,1,['2'],2,TMTstop-B_1_1.png,TMTstop-B_1_1.png,TMTstop-B_1_1.png,TMT_B,1,1,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,2,0,96.82704419991933,None,"['1', '2']",1,"[0.6152339999098331, 0.6955987999681383]",96.82704419991933,None,,001,2022_Feb_02_1835,TMT_fmri,2021.2.3,None,
TMTstop-B_1_1.xlsx,0:26,A,['1'],1,TMTstop-B_1_1.png,TMTstop-B_1_1firstgreen.png,TMTstop-B_1_1firstred.png,TMT_B,1,2,,,,,,,,,,,,,,,,,0,0,0,0,0,1,1,1,2,0,97.67236729990691,None,"['3', '1']",1,"[-0.048852300038561225, 0.08822869998402894]",97.67236729990691,None,,001,2022_Feb_02_1835,TMT_fmri,2021.2.3,None,
TMTstop-B_1_1.xlsx,0:26,2,['2'],2,TMTstop-B_1_1linestimulus0.png,TMTstop-B_1_1greenlinestimulus0.png,TMTstop-B_1_1redlinestimulus0.png,TMT_B,1,3,,,,,,,,,,,,,,,,,0,0,0,0,0,2,2,2,3,0,97.93407550011761,None,"['2', '3', '2']",1,"[-0.10022070002742112, -0.02018520003184676, 0.1867517998907715]",97.93407550011761,None,,001,2022_Feb_02_1835,TMT_fmri,2021.2.3,None,
TMTstop-B_1_1.xlsx,0:26,B,['1'],1,TMTstop-B_1_1linestimulus1.png,TMTstop-B_1_1greenlinestimulus1.png,TMTstop-B_1_1redlinestimulus1.png,TMT_B,1,4,,,,,,,,,,,,,,,,,0,0,0,0,0,3,3,3,2,0,98.24297660007142,None,"['3', '1']",1,"[-0.027233000146225095, 0.11577669996768236]",98.24297660007142,None,,001,2022_Feb_02_1835,TMT_fmri,2021.2.3,None,
