NumberLetter,corrAns,Correct,StimFile,Correct_StimFile,False_StimFile,DurationTrial,trials_TMTControl.thisRepN,trials_TMTControl.thisTrialN,trials_TMTControl.thisN,trials_TMTControl.thisIndex,trials_TMTA.thisRepN,trials_TMTA.thisTrialN,trials_TMTA.thisN,trials_TMTA.thisIndex,trials_TMTB.thisRepN,trials_TMTB.thisTrialN,trials_TMTB.thisN,trials_TMTB.thisIndex,Attempts,First_attempt,Stim.started,Stim.stopped,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,participant,session,date,expName,psychopyVersion,frameRate,
C,['3'],3,TMTstop-B_1_plinestimulus3.png,TMTstop-B_1_pgreenlinestimulus3.png,TMTstop-B_1_predlinestimulus3.png,10,,,,,,,,,0,5,5,5,1,1,247.7212537000014,None,['3'],1,[0.6187493999896105],247.7212537000014,None,,001,2022_Apr_29_1103,TMT_practice,2021.2.3,141.50436120379786,
4,['1'],1,TMTstop-B_1_plinestimulus4.png,TMTstop-B_1_pgreenlinestimulus4.png,TMTstop-B_1_predlinestimulus4.png,10,,,,,,,,,0,6,6,6,1,1,248.4224543000164,None,['1'],1,[5.495339400018565],248.4224543000164,None,,001,2022_Apr_29_1103,TMT_practice,2021.2.3,141.50436120379786,
D,['3'],3,TMTstop-B_1_plinestimulus5.png,TMTstop-B_1_pgreenlinestimulus5.png,TMTstop-B_1_predlinestimulus5.png,10,,,,,,,,,0,7,7,7,1,1,254.00551049999194,None,['3'],1,[3.0632594999915455],254.00551049999194,None,,001,2022_Apr_29_1103,TMT_practice,2021.2.3,141.50436120379786,
5,['2'],2,TMTstop-B_1_plinestimulus6.png,TMTstop-B_1_pgreenlinestimulus6.png,TMTstop-B_1_predlinestimulus6.png,10,,,,,,,,,0,8,8,8,1,1,257.1515854000172,None,['2'],1,[2.636612200003583],257.1515854000172,None,,001,2022_Apr_29_1103,TMT_practice,2021.2.3,141.50436120379786,
E,['1'],1,TMTstop-B_1_plinestimulus7.png,TMTstop-B_1_pgreenlinestimulus7.png,TMTstop-B_1_predlinestimulus7.png,10,,,,,,,,,0,9,9,9,1,1,259.873742900003,None,['1'],1,[1.6327632000029553],259.873742900003,None,,001,2022_Apr_29_1103,TMT_practice,2021.2.3,141.50436120379786,
6,['3'],3,TMTstop-B_1_plinestimulus8.png,TMTstop-B_1_pgreenlinestimulus8.png,TMTstop-B_1_predlinestimulus8.png,10,,,,,,,,,0,10,10,10,1,1,261.595759000018,None,['3'],1,[1.6752454999950714],261.595759000018,None,,001,2022_Apr_29_1103,TMT_practice,2021.2.3,141.50436120379786,
F,['1'],1,TMTstop-B_1_plinestimulus9.png,TMTstop-B_1_pgreenlinestimulus9.png,TMTstop-B_1_predlinestimulus9.png,10,,,,,,,,,0,11,11,11,1,1,263.41175040000235,None,['1'],1,[0.9875208000012208],263.41175040000235,None,,001,2022_Apr_29_1103,TMT_practice,2021.2.3,141.50436120379786,
7,['3'],3,TMTstop-B_1_plinestimulus10.png,TMTstop-B_1_pgreenlinestimulus10.png,TMTstop-B_1_predlinestimulus10.png,1,,,,,,,,,0,12,12,12,1,1,264.4867763000075,None,['3'],1,[1.1452289000153542],264.4867763000075,None,,001,2022_Apr_29_1103,TMT_practice,2021.2.3,141.50436120379786,
G,['1'],1,TMTstop-B_1_plinestimulus11.png,TMTstop-B_1_pgreenlinestimulus11.png,TMTstop-B_1_predlinestimulus11.png,None,,,,,,,,,0,13,13,13,1,1,265.72100469999714,None,['1'],1,[0.9873648000066169],265.72100469999714,None,,001,2022_Apr_29_1103,TMT_practice,2021.2.3,141.50436120379786,
8,['2'],2,TMTstop-B_1_plinestimulus12.png,TMTstop-B_1_pgreenlinestimulus12.png,TMTstop-B_1_predlinestimulus12.png,None,,,,,,,,,0,14,14,14,2,0,266.7970600000117,None,"['3', '2']",1,"[1.4480842000048142, 2.217376200016588]",266.7970600000117,None,,001,2022_Apr_29_1103,TMT_practice,2021.2.3,141.50436120379786,
H,['3'],3,TMTstop-B_1_plinestimulus13.png,TMTstop-B_1_pgreenlinestimulus13.png,TMTstop-B_1_predlinestimulus13.png,None,,,,,,,,,0,15,15,15,1,1,269.1810289999994,None,['3'],1,[3.3200998999818694],269.1810289999994,None,,001,2022_Apr_29_1103,TMT_practice,2021.2.3,141.50436120379786,
9,['2'],2,TMTstop-B_1_plinestimulus14.png,TMTstop-B_1_pgreenlinestimulus14.png,TMTstop-B_1_predlinestimulus14.png,None,,,,,,,,,0,16,16,16,1,1,272.5892817999993,None,['2'],1,[0.9660664000257384],272.5892817999993,None,,001,2022_Apr_29_1103,TMT_practice,2021.2.3,141.50436120379786,
I,['3'],3,TMTstop-B_1_plinestimulus15.png,TMTstop-B_1_pgreenlinestimulus15.png,TMTstop-B_1_predlinestimulus15.png,None,,,,,,,,,0,17,17,17,1,1,273.660690299992,None,['3'],1,[2.994174799998291],273.660690299992,None,,001,2022_Apr_29_1103,TMT_practice,2021.2.3,141.50436120379786,
10,['1'],1,TMTstop-B_1_plinestimulus16.png,TMTstop-B_1_pgreenlinestimulus16.png,TMTstop-B_1_predlinestimulus16.png,None,,,,,,,,,0,18,18,18,1,1,276.7497790000052,None,['1'],1,[1.92086919999565],276.7497790000052,None,,001,2022_Apr_29_1103,TMT_practice,2021.2.3,141.50436120379786,
